0000325|WHIND|2.91|1|
000124|WHPUN|23.5|1|
00101616|WHBAN|0.62|1|
00101616|WHNAG|0.62|1|
00101616|WHPUN|0.62|1|
00101620|WHNAG|0.62|1|
00101620|WHPUN|0.62|1|
001343912|WHNAG|0.26|1|
001343918|WHHUB|0.32|1|
001343918|WHNAG|0.32|1|
001343924|WHHUB|0.36|1|
001343924|WHNAG|0.36|1|
001343932|WHNAG|0.38|1|
001343932|WHPUN|0.38|1|
001344519|WHNAG|0.41|1|
00198575|WHBAN|2.02|1|
0039404|WHBAN|0.31|1|
0039404|WHHUB|0.31|1|
0039404|WHNAG|0.31|1|
0039404|WHPUN|0.31|1|
0040310|WHNOI|0.52|1|
0040514|WHPUN|1.04|1|
0040620|WHLUC|1.45|1|
00410410|WHNOI|0.46|1|
004156|WHNOI|2.84|1|
004430508|WHBAN|1.56|1|
004824|WHPUN|1.34|1|
0048810|WHIND|1.19|1|
00480610|WHNOI|1.16|1|
00480616|WHPUN|1.33|1|
0048540|WHNOI|1.64|1|
0048550|WHNOI|3.09|1|
00500 010M|WHIND|0.53|1|
00500 07M|WHPUN|1.34|1|
00500 09M|WHIND|0.33|1|
00500100101|WHPUN|1.27|1|
00500100106|WHPUN|1.26|1|
00500100108|WHPUN|0.72|1|
00500100149|WHHUB|1.02|1|
00500100149|WHNAG|1.02|1|
00500100149|WHPUN|1.02|1|
00501 001M|WHIND|0.29|1|
00571665|WMAHM|30.2|1|
0057486120|WHPUN|21.16|1|
0057486120|WHRAN|21.16|1|
0057486180|WHBAN|18.44|1|
0057486180|WHPUN|18.44|1|
0057486180|WHRAN|18.44|1|
0057486220|WHBAN|16.21|1|
0057486220|WHPUN|16.21|1|
0057486320|WHBAN|15.98|1|
0057486320|WHPUN|15.98|1|
0057486320|WHRAN|15.98|1|
005748641|WHBAN|27.37|1|
005748660|WHBAN|21.91|1|
005748660|WHRAN|21.91|1|
005748680|WHBAN|22.88|1|
005748680|WHGOA|22.88|1|
005748680|WHPUN|22.88|1|
0057820|WHGOA|2.61|1|
0057825|WHBAN|3.07|1|
00584111000|WHGOA|8.76|1|
00584111000|WHIND|8.76|1|
00584111000|WHLUC|8.76|1|
00584111000|WHNAG|8.76|1|
00584111000|WHPUN|8.76|1|
00584111000|WMAHM|8.76|1|
00584111200|WHGOA|11.46|1|
00584111200|WHIND|11.46|1|
00584111200|WHLUC|11.46|1|
00584111200|WHNOI|11.46|1|
00584111200|WHPUN|11.46|1|
00584111200|WMAHM|11.46|1|
00584111500|WHIND|9.81|1|
00584111500|WHLUC|9.81|1|
00584111500|WHNAG|9.81|1|
00584111500|WHPUN|9.81|1|
00584111500|WHRAN|9.81|1|
00585 20030B|QHAHM|366.15|1|
00585 20030B|WHBAN|366.15|1|
00585 20030B|WHBHI|366.15|1|
00585 20030B|WHGOA|366.15|1|
00585 20030B|WHIND|366.15|1|
00585 20030B|WHLUC|366.15|1|
00585 20030B|WHNOI|366.15|1|
00585 20030B|WHPUN|366.15|1|
00585 20030B|WHRAI|366.15|1|
00585 20030B|WHRAN|366.15|1|
00585 20030B|WMAHM|366.15|1|
00585 20030Y|WHGOA|414.67|1|
00585 20030Y|WHHUB|414.67|1|
00585 20030Y|WHIND|414.67|1|
00585 20030Y|WHLUC|414.67|1|
00585 20030Y|WHNAG|414.67|1|
00585 20030Y|WHNOI|414.67|1|
00585 20030Y|WHPUN|414.67|1|
00585 20030Y|WHRAI|414.67|1|
00585 20030Y|WHRAN|414.67|1|
00585 20030Y|WMAHM|414.67|1|
0058607501|QHAHM|299.89|1|
0058607501|QHIND|299.89|1|
0058607501|WHBHI|299.89|1|
0058607501|WHGOA|299.89|1|
0058607501|WHHUB|299.89|1|
0058607501|WHIND|299.89|1|
0058607501|WHLUC|299.89|1|
0058607501|WHNAG|299.89|1|
0058607501|WHNOI|299.89|1|
0058607501|WHRAN|299.89|1|
0058607501|WMAHM|299.89|1|
0058607502|WHBHI|300|1|
00600620|WHIND|0.43|1|
00600058|WHBAN|2.92|1|
006000608|WHBAN|5.64|1|
00600346|WHPUN|4.03|1|
006003530|WHPUN|3.62|1|
006003625|WHPUN|2.66|1|
00600368|WHPUN|2.55|1|
006003825|WHPUN|6.54|1|
0063530120|WHBHI|270.17|1|
006969321|WHIND|78.14|1|
00699010|WHRAI|1276.1|1|
00699025|WHRAI|2402.78|1|
00699030|WHRAI|4027|1|
0069900212|WHLUC|1971.83|1|
00699002129|WHPUN|1376.49|1|
00699938012|QHBAN|688.39|1|
00699938012|WHPUN|688.39|1|
00699938012|WHRAN|688.39|1|
0070199132|WHBHI|16100.19|1|
00701992278|WHBHI|44020.89|1|
0070199278|WHBHI|29685.88|1|
0070199278|WHIND|29685.88|1|
0070199278|WHPUN|29685.88|1|
0070199278|WMAHM|29685.88|1|
0070199280|WHBHI|45200|1|
007023520|WHBAN|46779.5|1|
007023520|WHBHI|46779.5|1|
007023520|WMAHM|46779.5|1|
007023521|WHBAN|5406|1|
007023521|WHBHI|5406|1|
007023525|WHNOI|1685.84|1|
007023525|WHRAI|1685.84|1|
007023525|WMAHM|1685.84|1|
007023526|WHBHI|1450.35|1|
007023526|WHGOA|1450.35|1|
007023526|WHNOI|1450.35|1|
007023526|WMAHM|1450.35|1|
007024510|QHAHM|2252.52|1|
007024510|QHIND|2252.52|1|
007024510|QHLUC|2252.52|1|
007024510|QHNOI|2252.52|1|
007024510|QHRAI|2252.52|1|
007024510|WHBAN|2252.52|1|
007024510|WHBHI|2252.52|1|
007024510|WHGOA|2252.52|1|
007024510|WHHUB|2252.52|1|
007024510|WHIND|2252.52|1|
007024510|WHLUC|2252.52|1|
007024510|WHNAG|2252.52|1|
007024510|WHNOI|2252.52|1|
007024510|WHRAI|2252.52|1|
007024510|WHRAN|2252.52|1|
007024510|WMAHM|2252.52|1|
007024510|WHHUB|14493.35|1|
007024511|WHRAI|2394|1|
0070245131|WHBHI|240|1|
007024515|WHLUC|10971.7|1|
007024519|WHBAN|5150.02|1|
007024519|WHBHI|5150.02|1|
007024519|WHIND|5150.02|1|
007024519|WHNOI|5150.02|1|
007024519|WHPUN|5150.02|1|
007024519|WHRAI|5150.02|1|
007024519|WMAHM|5150.02|1|
007024520|WHBAN|5850.02|1|
007024520|WHBHI|5850.02|1|
007024520|WHIND|5850.02|1|
007024520|WHNOI|5850.02|1|
007024520|WHPUN|5850.02|1|
007024520|WHRAI|5850.02|1|
007024521|WHBAN|1250|1|
007024521|WHBHI|1250|1|
007024521|WHIND|1250|1|
007024521|WHNOI|1250|1|
007024521|WHPUN|1250|1|
007024521|WHRAI|1250|1|
007024521|WMAHM|1250|1|
007026211|WHPUN|486.4|1|
00702426061|WHBHI|1620.69|1|
0070249932|WHGOA|3287.72|1|
00703765|WHRAN|9985.75|1|
00703 8691B|QHAHM|394.79|1|
00703 8691B|QHIND|394.79|1|
00703 8691B|QHNOI|394.79|1|
00703 8691B|WHGOA|394.79|1|
00703 8691B|WHHUB|394.79|1|
00703 8691B|WHIND|394.79|1|
00703 8691B|WHNAG|394.79|1|
00703 8691B|WHNOI|394.79|1|
00703 8691B|WHPUN|394.79|1|
00703 8691B|WHRAI|394.79|1|
00703 8691B|WHRAN|394.79|1|
00703 8691B|WMAHM|394.79|1|
00703 8691DS|QHAHM|676.58|1|
00703 8691DS|WHBAN|676.58|1|
00703 8691DS|WHBHI|676.58|1|
00703 8691DS|WHGOA|676.58|1|
00703 8691DS|WHIND|676.58|1|
00703 8691DS|WHNOI|676.58|1|
00703 8691DS|WHPUN|676.58|1|
00703 8691DS|WMAHM|676.58|1|
00703 8692B|QHBAN|641.15|1|
00703 8692B|QHIND|641.15|1|
00703 8692B|WHBAN|641.15|1|
00703 8692B|WHBHI|641.15|1|
00703 8692b|WHGOA|641.15|1|
00703 8692B|WHHUB|641.15|1|
00703 8692B|WHIND|641.15|1|
00703 8692B|WHNOI|641.15|1|
00703 8692B|WHPUN|641.15|1|
00703 8692b|WHRAI|641.15|1|
00703 8692B|WHRAN|641.15|1|
00703 8692B|WMAHM|641.15|1|
00703 8692S|WHIND|582.11|1|
0070793890|WHBAN|3152.5|1|
007145507|WHPUN|309.5|1|
0071455624|QHRAN|19094.81|1|
0071455624|WHBAN|19094.81|1|
0071455624|WHBHI|19094.81|1|
0071455624|WHGOA|19094.81|1|
0071455624|WHIND|19094.81|1|
0071455624|WHLUC|19094.81|1|
0071455624|WMAHM|19094.81|1|
0071455625|WHBAN|13740|1|
0071520709|WHGOA|934.48|1|
007157619|WHHUB|840.83|1|
007157619|WHIND|840.83|1|
007157619|WHLUC|840.83|1|
007157619|WHNOI|840.83|1|
007157619|WHPUN|840.83|1|
007157619|WHRAN|840.83|1|
00715 76 19B|QHNAG|1739.09|1|
00715 76 19B|WHHUB|1739.09|1|
007201111|WHGOA|31.02|1|
007201111|WHPUN|31.02|1|
007201143|WHBHI|73.56|1|
007201143|WHGOA|73.56|1|
007201143|WHRAN|73.56|1|
007201111|QHIND|39.71|1|
007201111|WHBAN|39.71|1|
007201111|WHBHI|39.71|1|
007201111|WHGOA|39.71|1|
007201111|WHHUB|39.71|1|
007201111|WHIND|39.71|1|
007201111|WHNAG|39.71|1|
007201111|WHPUN|39.71|1|
007201111|WHRAI|39.71|1|
007201141|WHBAN|76.98|1|
007201141|WHBHI|76.98|1|
007201141|WHHUB|76.98|1|
007201141|WHIND|76.98|1|
007201141|WHNAG|76.98|1|
007201141|WHPUN|76.98|1|
007201141|WHRAI|76.98|1|
007201141|WMAHM|76.98|1|
007201143|QHIND|79.24|1|
007201143|WHBAN|79.24|1|
007201143|WHBHI|79.24|1|
007201143|WHGOA|79.24|1|
007201143|WHHUB|79.24|1|
007201143|WHIND|79.24|1|
007201143|WHNAG|79.24|1|
007201143|WHPUN|79.24|1|
007201143|WHRAI|79.24|1|
007201143|WMAHM|79.24|1|
00720 110 1P|QHBAN|42.72|1|
00720 110 1P|QHIND|42.72|1|
00720 110 1P|WHBAN|42.72|1|
00720 110 1P|WHBHI|42.72|1|
00720 110 1P|WHGOA|42.72|1|
00720 110 1P|WHHUB|42.72|1|
00720 110 1P|WHIND|42.72|1|
00720 110 1P|WHNAG|42.72|1|
00720 110 1P|WHNOI|42.72|1|
00720 110 1P|WHRAI|42.72|1|
00720 110 1P|WMAHM|42.72|1|
00720 110 2P|QHBAN|41.29|1|
00720 110 2P|QHIND|41.29|1|
00720 110 2P|WHBAN|41.29|1|
00720 110 2P|WHGOA|41.29|1|
00720 110 2p|WHHUB|41.29|1|
00720 110 2P|WHIND|41.29|1|
00720 110 2P|WHNAG|41.29|1|
00720 110 2P|WHNOI|41.29|1|
00720 110 2P|WHRAI|41.29|1|
00720 110 2P|WMAHM|41.29|1|
007201107|WHNAG|136.91|1|
00720 111 20P|QHBAN|53.7|1|
00720 111 20P|QHIND|53.7|1|
00720 111 20P|WHBHI|53.7|1|
00720 111 20p|WHGOA|53.7|1|
00720 111 20P|WHHUB|53.7|1|
00720 111 20P|WHNOI|53.7|1|
00720 111 20P|WHPUN|53.7|1|
00720 111 20P|WHRAI|53.7|1|
00720 111 20P|WMAHM|53.7|1|
00720 111 30P|QHBAN|50.85|1|
00720 111 30P|QHIND|50.85|1|
00720 111 30P|WHBHI|50.85|1|
00720 111 30P|WHGOA|50.85|1|
00720 111 30P|WHHUB|50.85|1|
00720 111 30P|WHIND|50.85|1|
00720 111 30P|WHNAG|50.85|1|
00720 111 30p|WHPUN|50.85|1|
00720 111 30P|WHRAN|50.85|1|
00720 111 30P|WMAHM|50.85|1|
00720 111 40P|QHAHM|53.57|1|
00720 111 40P|QHBAN|53.57|1|
00720 111 40P|QHIND|53.57|1|
00720 111 40P|WHBAN|53.57|1|
00720 111 40p|WHBHI|53.57|1|
00720 111 40P|WHGOA|53.57|1|
00720 111 40P|WHHUB|53.57|1|
00720 111 40P|WHIND|53.57|1|
00720 111 40P|WHNAG|53.57|1|
00720 111 40P|WHPUN|53.57|1|
00720 111 40P|WHRAI|53.57|1|
00720 111 40P|WMAHM|53.57|1|
00720 111 50P|QHNAG|59.4|1|
00720 111 50P|WHGOA|59.4|1|
00720 111 50p|WHHUB|59.4|1|
00720 111 50P|WHIND|59.4|1|
00720 111 50P|WHLUC|59.4|1|
00720 111 50P|WHNOI|59.4|1|
00720 111 50P|WHPUN|59.4|1|
00720 111 50P|WHRAI|59.4|1|
00720 111 50P|WHRAN|59.4|1|
00720 111 50P|WMAHM|59.4|1|
00731005|WHGOA|0.77|1|
00731005|WHPUN|0.77|1|
00731010|WHGOA|0.73|1|
00731010|WHHUB|0.73|1|
00731020|WHGOA|0.95|1|
00731020|WHHUB|0.95|1|
00731025|WHGOA|1.33|1|
00731025|WHHUB|1.33|1|
00731025|WHIND|1.33|1|
00731030|WHGOA|0.86|1|
00731030|WHIND|0.86|1|
00731030|WHPUN|0.86|1|
00731040|WHGOA|10.48|1|
00731075|WHIND|0.82|1|
00731075|WHNAG|0.82|1|
0073120020|WHGOA|12.68|1|
0073120020|WHIND|12.68|1|
0073120020|WHPUN|12.68|1|
0073120020|WHRAN|12.68|1|
0073120030|WHGOA|11.89|1|
0073120030|WHHUB|11.89|1|
0073120030|WHIND|11.89|1|
0073120030|WHNAG|11.89|1|
0073120030|WHPUN|11.89|1|
0073120040|WHGOA|10.59|1|
0073120040|WHHUB|10.59|1|
0073120040|WHLUC|10.59|1|
0073120040|WHPUN|10.59|1|
0073120040|WHRAN|10.59|1|
0073120120|QHRAN|12.46|1|
0073120120|WHGOA|12.46|1|
0073120120|WHIND|12.46|1|
0073120120|WHNAG|12.46|1|
0073120120|WHPUN|12.46|1|
0073120130|WHIND|11.69|1|
0073120140|WHIND|9.88|1|
0073120150|WHGOA|11.06|1|
0073120150|WHNOI|11.06|1|
0073120150|WHPUN|11.06|1|
0073120150|WMAHM|11.06|1|
0073120160|WHHUB|0.1|1|
008143565|WMAHM|3295.36|1|
008143566|WHLUC|3366.02|1|
008143566|WMAHM|3366.02|1|
008143565|WHLUC|3742.6|1|
008143565|WHRAN|3742.6|1|
00818106091|QHBAN|58.96|1|
00818106091|WHBAN|58.96|1|
00818106091|WHGOA|58.96|1|
00818106091|WHHUB|58.96|1|
00818106091|WHIND|58.96|1|
00818106091|WHLUC|58.96|1|
00818106091|WHNOI|58.96|1|
00818106091|WHPUN|58.96|1|
00818106091|WHRAI|58.96|1|
00818106091|WHRAN|58.96|1|
00818106091|WMAHM|58.96|1|
00818 106 400A|WHNAG|10.31|1|
00821045|WHPUN|10.67|1|
0082520|WHNOI|1.95|1|
0082620|WHNOI|1.55|1|
0082620|WHPUN|1.55|1|
0082630|WHNOI|1.94|1|
008301460|QHIND|19.89|1|
008301460|QHLUC|19.89|1|
008301460|WHBAN|19.89|1|
008301460|WHBHI|19.89|1|
008301460|WHGOA|19.89|1|
008301460|WHHUB|19.89|1|
008301460|WHIND|19.89|1|
008301460|WHLUC|19.89|1|
008301460|WHNAG|19.89|1|
008301460|WHNOI|19.89|1|
008301460|WHPUN|19.89|1|
008301460|WHRAI|19.89|1|
008301460|WHRAN|19.89|1|
008301460|WMAHM|19.89|1|
00830510|QHIND|2.97|1|
00830510|WHBAN|2.97|1|
00830510|WHGOA|2.97|1|
00830510|WHIND|2.97|1|
00830510|WHLUC|2.97|1|
00830510|WHNOI|2.97|1|
00830510|WHPUN|2.97|1|
00830510|WHRAI|2.97|1|
00830510|WHRAN|2.97|1|
00830510|WMAHM|2.97|1|
008305100|WHIND|26.14|1|
008305100|WHRAN|26.14|1|
008305105|WHIND|21.11|1|
00830515|WHBAN|4.21|1|
00830515|WHGOA|4.21|1|
00830515|WHHUB|4.21|1|
00830515|WHIND|4.21|1|
00830515|WHLUC|4.21|1|
00830515|WHNOI|4.21|1|
00830515|WHPUN|4.21|1|
00830515|WHRAI|4.21|1|
00830515|WHRAN|4.21|1|
00830515|WMAHM|4.21|1|
00830520|WHBAN|5.37|1|
00830520|WHGOA|5.37|1|
00830520|WHIND|5.37|1|
00830520|WHLUC|5.37|1|
00830520|WHNOI|5.37|1|
00830520|WHPUN|5.37|1|
00830520|WHRAN|5.37|1|
00830520|WMAHM|5.37|1|
00830525|WHBAN|6.67|1|
00830525|WHBHI|6.67|1|
00830525|WHGOA|6.67|1|
00830525|WHHUB|6.67|1|
00830525|WHIND|6.67|1|
00830525|WHLUC|6.67|1|
00830525|WHNOI|6.67|1|
00830525|WHPUN|6.67|1|
00830525|WHRAI|6.67|1|
00830525|WHRAN|6.67|1|
00830525|WMAHM|6.67|1|
00830530|WHBAN|7.87|1|
00830530|WHBHI|7.87|1|
00830530|WHGOA|7.87|1|
00830530|WHIND|7.87|1|
00830530|WHLUC|7.87|1|
00830530|WHNOI|7.87|1|
00830530|WHPUN|7.87|1|
00830530|WHRAI|7.87|1|
00830530|WHRAN|7.87|1|
00830530|WMAHM|7.87|1|
00830535|QHIND|8.99|1|
00830535|WHBAN|8.99|1|
00830535|WHBHI|8.99|1|
00830535|WHGOA|8.99|1|
00830535|WHHUB|8.99|1|
00830535|WHIND|8.99|1|
00830535|WHLUC|8.99|1|
00830535|WHNAG|8.99|1|
00830535|WHNOI|8.99|1|
00830535|WHPUN|8.99|1|
00830535|WHRAN|8.99|1|
00830535|WMAHM|8.99|1|
00830540|WHBAN|10.06|1|
00830540|WHBHI|10.06|1|
00830540|WHIND|10.06|1|
00830540|WHLUC|10.06|1|
00830540|WHNAG|10.06|1|
00830540|WHNOI|10.06|1|
00830540|WHPUN|10.06|1|
00830540|WHRAI|10.06|1|
00830540|WHRAN|10.06|1|
00830540|WMAHM|10.06|1|
00830545|WHBAN|11.27|1|
00830545|WHBHI|11.27|1|
00830545|WHHUB|11.27|1|
00830545|WHIND|11.27|1|
00830545|WHLUC|11.27|1|
00830545|WHNAG|11.27|1|
00830545|WHNOI|11.27|1|
00830545|WHPUN|11.27|1|
00830545|WHRAN|11.27|1|
00830545|WMAHM|11.27|1|
0083055|QHGOA|1.86|1|
0083055|QHIND|1.86|1|
0083055|WHBAN|1.86|1|
0083055|WHBHI|1.86|1|
0083055|WHGOA|1.86|1|
0083055|WHHUB|1.86|1|
0083055|WHIND|1.86|1|
0083055|WHLUC|1.86|1|
0083055|WHNAG|1.86|1|
0083055|WHNOI|1.86|1|
0083055|WHPUN|1.86|1|
0083055|WHRAI|1.86|1|
0083055|WHRAN|1.86|1|
0083055|WMAHM|1.86|1|
00830550|WHBAN|12.87|1|
00830550|WHIND|12.87|1|
00830550|WHNAG|12.87|1|
00830550|WHNOI|12.87|1|
00830550|WHPUN|12.87|1|
00830550|WHRAN|12.87|1|
00830550|WMAHM|12.87|1|
00830555|WHBHI|13.57|1|
00830555|WHIND|13.57|1|
00830555|WHNAG|13.57|1|
00830555|WHNOI|13.57|1|
00830555|WHRAI|13.57|1|
00830555|WHRAN|13.57|1|
00830555|WMAHM|13.57|1|
00830560|WHBAN|15.25|1|
00830560|whbhi|15.25|1|
00830560|WHIND|15.25|1|
00830560|WHNAG|15.25|1|
00830560|WHRAN|15.25|1|
00830560|WMAHM|15.25|1|
00830565|WHIND|16.9|1|
00830565|WHLUC|16.9|1|
00830565|WHNAG|16.9|1|
00830565|WHPUN|16.9|1|
00830565|WHRAI|16.9|1|
00830565|WHRAN|16.9|1|
00830565|WMAHM|16.9|1|
00830570|WHIND|18.15|1|
00830570|WHLUC|18.15|1|
00830570|WHNAG|18.15|1|
00830570|WHRAN|18.15|1|
00830575|WHIND|18.32|1|
00830575|WHNAG|18.32|1|
00830575|WHPUN|18.32|1|
00830575|WHRAN|18.32|1|
00830575|WMAHM|18.32|1|
00830580|WHIND|20.45|1|
00830580|WHLUC|20.45|1|
00830580|WHNAG|20.45|1|
00830580|WHRAN|20.45|1|
00830580|WMAHM|20.45|1|
00830585|WHIND|20.99|1|
00830585|WHLUC|20.99|1|
00830585|WHNAG|20.99|1|
00830585|WHPUN|20.99|1|
00830585|WHRAI|20.99|1|
00830585|WMAHM|20.99|1|
00830590|WHIND|22.67|1|
00830590|WHNAG|22.67|1|
00830590|WMAHM|22.67|1|
00830595|WHIND|22.32|1|
00830595|WMAHM|22.32|1|
008307510|WHBAN|3.96|1|
008307510|WHHUB|3.96|1|
008307510|WHIND|3.96|1|
008307510|WHRAN|3.96|1|
008307515|WHBAN|5.03|1|
008307515|WHHUB|5.03|1|
008307515|WHIND|5.03|1|
008307515|WHRAN|5.03|1|
008307520|WHBAN|6.11|1|
008307520|WHHUB|6.11|1|
008307520|WHIND|6.11|1|
008307520|WHNAG|6.11|1|
008307520|WHRAN|6.11|1|
008307525|WHBAN|7.19|1|
008307525|WHHUB|7.19|1|
008307525|WHIND|7.19|1|
008307525|WHNOI|7.19|1|
008307525|WHRAN|7.19|1|
008307530|WHBAN|7.63|1|
008307530|WHHUB|7.63|1|
008307530|WHIND|7.63|1|
008307530|WHNAG|7.63|1|
008307535|WHBAN|8.53|1|
008307535|WHHUB|8.53|1|
008307535|whind|8.53|1|
008307535|WHNAG|8.53|1|
008307535|WHRAN|8.53|1|
008307540|WHBAN|9.4|1|
008307540|WHHUB|9.4|1|
008307540|WHIND|9.4|1|
008307540|WHNAG|9.4|1|
008307540|WHRAN|9.4|1|
008307545|WHBAN|11.24|1|
008307545|WHHUB|11.24|1|
008307545|WHIND|11.24|1|
008307545|WHNAG|11.24|1|
00830755|WHBAN|2.61|1|
00830755|WHBHI|2.61|1|
00830755|WHHUB|2.61|1|
00830755|WHIND|2.61|1|
00830755|WHNAG|2.61|1|
008307550|WHBAN|12.83|1|
008307550|WHHUB|12.83|1|
008307550|WHIND|12.83|1|
008307550|WHNAG|12.83|1|
008307555|WHIND|13.42|1|
008307560|WHBAN|13.86|1|
008307560|WHBHI|13.86|1|
008307560|WHIND|13.86|1|
00831040|WHNOI|9.56|1|
00831040|WHPUN|9.56|1|
00831050|WHNOI|10.08|1|
00831240|WHPUN|15.52|1|
00831420|WHPUN|64.3|1|
00831440|WHPUN|23.27|1|
00831670|WHNOI|37.43|1|
008324220|WHPUN|925.41|1|
008330240|WHPUN|889.27|1|
0083820|WHNOI|4.14|1|
0083820|WHPUN|4.14|1|
0083825|WHNOI|4.65|1|
0083830|WHNOI|5.21|1|
0083830|WHPUN|5.21|1|
0083840|WHNOI|5.68|1|
0083840|WHPUN|5.68|1|
0084550|WHNOI|2.52|1|
0086535|WHPUN|3.93|1|
0086660|WHPUN|7.98|1|
0087516|WHPUN|1.14|1|
00879414|WHBAN|9.57|1|
00879414|WHBHI|9.57|1|
00879414|WHGOA|9.57|1|
00879414|WHHUB|9.57|1|
00879414|WHIND|9.57|1|
00879414|WHLUC|9.57|1|
00879414|WHNAG|9.57|1|
00879414|WHRAI|9.57|1|
00879414|WHRAN|9.57|1|
008810140|WHIND|54.28|1|
00881016|WHPUN|12.1|1|
00881025|WHPUN|8.61|1|
00881235|WHPUN|14.49|1|
0088616|WHIND|3.16|1|
0088620|WHIND|2.81|1|
0088620|WHPUN|2.81|1|
0088812|WHPUN|3.56|1|
0088816|WHPUN|5.3|1|
0089001200|QHAHM|41.22|1|
0089001200|QHLUC|41.22|1|
0089001200|QHNOI|41.22|1|
0089001200|WHGOA|41.22|1|
0089001200|WHHUB|41.22|1|
0089001200|WHLUC|41.22|1|
0089001200|WHNAG|41.22|1|
0089001200|WHNOI|41.22|1|
0089001200|WHRAI|41.22|1|
0089001200|WHRAN|41.22|1|
00890024200|WHBAN|78.54|1|
00890024200|WMAHM|78.54|1|
008900282|QHBAN|85.74|1|
008900282|WHPUN|85.74|1|
00890100|QHAHM|75.49|1|
00890100|QHBAN|75.49|1|
00890100|QHIND|75.49|1|
00890100|QHNOI|75.49|1|
00890100|QHRAN|75.49|1|
00890100|WHBHI|75.49|1|
00890100|WHGOA|75.49|1|
00890100|WHHUB|75.49|1|
00890100|WHIND|75.49|1|
00890100|WHNAG|75.49|1|
00890100|WHNOI|75.49|1|
00890100|WHPUN|75.49|1|
00890100|WHRAI|75.49|1|
00890100054|WHBAN|0.1|1|
00890100057|WHPUN|39.8|1|
00890100058|WHPUN|30.06|1|
00890100060|WHIND|83.72|1|
00890100061|WHGOA|56.27|1|
00890100070|WHNAG|204.54|1|
008901055|QHAHM|70.94|1|
008901055|QHBAN|70.94|1|
008901055|QHBHI|70.94|1|
008901055|QHLUC|70.94|1|
008901055|QHRAN|70.94|1|
008901055|WHBHI|70.94|1|
008901055|WHGOA|70.94|1|
008901055|WHIND|70.94|1|
008901055|WHLUC|70.94|1|
008901055|WHNAG|70.94|1|
008901055|WHNOI|70.94|1|
008901055|WHPUN|70.94|1|
008901055|WHRAI|70.94|1|
008901055|WHRAN|70.94|1|
008901055|WMAHM|70.94|1|
00890121|QHBAN|114.51|1|
00890121|WHBHI|114.51|1|
00890121|WHGOA|114.51|1|
00890121|WHIND|114.51|1|
00890121|WHLUC|114.51|1|
00890121|WHPUN|114.51|1|
0089012135|WHBAN|4243.83|1|
0089012135|WHBHI|4243.83|1|
0089012135|WHLUC|4243.83|1|
0089012135|WHPUN|4243.83|1|
00890121500|QHBAN|107.48|1|
00890121500|QHIND|107.48|1|
00890121500|QHNAG|107.48|1|
00890121500|QHNOI|107.48|1|
00890121500|QHRAI|107.48|1|
00890121500|QHRAN|107.48|1|
00890121500|WHGOA|107.48|1|
00890121500|WHHUB|107.48|1|
00890121500|WHIND|107.48|1|
00890121500|WHLUC|107.48|1|
00890121500|WHNAG|107.48|1|
00890121500|WHRAI|107.48|1|
00890121500|WHRAN|107.48|1|
00890121500|WMAHM|107.48|1|
00890200|QHAHM|86.39|1|
00890200|QHBAN|86.39|1|
00890200|QHGOA|86.39|1|
00890200|QHIND|86.39|1|
00890200|QHLUC|86.39|1|
00890200|QHNAG|86.39|1|
00890200|QHNOI|86.39|1|
00890200|WHHUB|86.39|1|
00890200|WHRAI|86.39|1|
00890200|WHRAN|86.39|1|
00890222500|QHAHM|75.25|1|
00890222500|QHNOI|75.25|1|
00890222500|WHIND|75.25|1|
00890222500|WHLUC|75.25|1|
00890222500|WHPUN|75.25|1|
0089025|WHBAN|369.12|1|
0089025|WHBHI|369.12|1|
0089025|WHIND|369.12|1|
0089025|WHLUC|369.12|1|
0089025|WHPUN|369.12|1|
0089025|WHRAN|369.12|1|
0089025|WMAHM|369.12|1|
00891001|QHNAG|300.81|1|
00891001|WHBHI|300.81|1|
00891001|WHIND|300.81|1|
00891001|WMAHM|300.81|1|
00891106840|QHBAN|956.12|1|
00891106840|WHBAN|956.12|1|
00891106840|WHBHI|956.12|1|
00891106840|WHGOA|956.12|1|
00891106840|WHHUB|956.12|1|
00891106840|WHIND|956.12|1|
00891106840|WHLUC|956.12|1|
00891106840|WHNOI|956.12|1|
00891106840|WHPUN|956.12|1|
00891106840|WHRAI|956.12|1|
00891106840|WMAHM|956.12|1|
00891300300|QHAHM|550.57|1|
00891300300|QHIND|550.57|1|
00891300300|QHLUC|550.57|1|
00891300300|WHBHI|550.57|1|
00891300300|WHGOA|550.57|1|
00891300300|WHHUB|550.57|1|
00891300300|WHIND|550.57|1|
00891300300|WHLUC|550.57|1|
00891300300|WHNAG|550.57|1|
00891300300|WHNOI|550.57|1|
00891300300|WHPUN|550.57|1|
00891300300|WHRAI|550.57|1|
00891300300|WHRAN|550.57|1|
00891300300|WMAHM|550.57|1|
00891500310|QHAHM|2654.41|1|
00891500310|QHIND|2654.41|1|
00891500310|QHNOI|2654.41|1|
00891500310|WHBHI|2654.41|1|
00891500310|WHGOA|2654.41|1|
00891500310|WHHUB|2654.41|1|
00891500310|WHIND|2654.41|1|
00891500310|WHRAN|2654.41|1|
00891500310|WMAHM|2654.41|1|
008916561|WHIND|19.89|1|
00891700000|QHAHM|2517.44|1|
00891700000|QHLUC|2517.44|1|
00891700000|WHHUB|2517.44|1|
