0071455625|WHB|8|ST|NORMAL|13740|1|INR
0071520709|WHG|1|ST|NORMAL|934.48|1|INR
007157619|WHH|5|ST|NORMAL|840.83|1|INR
007157619|WHI|1|ST|NORMAL|840.83|1|INR
007157619|WHL|1|ST|NORMAL|840.83|1|INR
007157619|WHN|3|ST|NORMAL|840.83|1|INR
007157619|WHP|3|ST|NORMAL|840.83|1|INR
007157619|WHR|1|ST|NORMAL|840.83|1|INR
00715 76 19B|QHN|1|ST|NORMAL|1739.09|1|INR
00715 76 19B|WHH|2|ST|NORMAL|1739.09|1|INR
007201111|WHG|30|ST|NORMAL|31.02|1|INR
007201111|WHP|4|ST|NORMAL|31.02|1|INR
007201143|WHB|25|ST|NORMAL|73.56|1|INR
007201143|WHG|2|ST|NORMAL|73.56|1|INR
007201143|WHR|6|ST|NORMAL|73.56|1|INR
007201111|QHI|3|ST|NORMAL|39.71|1|INR
007201111|WHB|90|ST|NORMAL|39.71|1|INR
007201111|WHB|289|ST|NORMAL|39.71|1|INR
007201111|WHG|6|ST|NORMAL|39.71|1|INR
007201111|WHH|46|ST|NORMAL|39.71|1|INR
007201111|WHI|74|ST|NORMAL|39.71|1|INR
007201111|WHN|45|ST|NORMAL|39.71|1|INR
007201111|WHP|41|ST|NORMAL|39.71|1|INR
007201111|WHR|10|ST|NORMAL|39.71|1|INR
007201141|WHB|80|ST|NORMAL|76.98|1|INR
007201141|WHB|257|ST|NORMAL|76.98|1|INR
007201141|WHH|29|ST|NORMAL|76.98|1|INR
007201141|WHI|47|ST|NORMAL|76.98|1|INR
007201141|WHN|70|ST|NORMAL|76.98|1|INR
007201141|WHP|96|ST|NORMAL|76.98|1|INR
007201141|WHR|5|ST|NORMAL|76.98|1|INR
007201141|WMA|6|ST|NORMAL|76.98|1|INR
007201143|QHI|8|ST|NORMAL|79.24|1|INR
007201143|WHB|127|ST|NORMAL|79.24|1|INR
007201143|WHB|614|ST|NORMAL|79.24|1|INR
007201143|WHG|35|ST|NORMAL|79.24|1|INR
007201143|WHH|37|ST|NORMAL|79.24|1|INR
007201143|WHI|29|ST|NORMAL|79.24|1|INR
007201143|WHN|52|ST|NORMAL|79.24|1|INR
007201143|WHP|19|ST|NORMAL|79.24|1|INR
007201143|WHR|10|ST|NORMAL|79.24|1|INR
007201143|WMA|30|ST|NORMAL|79.24|1|INR
00720 110 1P|QHB|1|ST|NORMAL|42.72|1|INR
00720 110 1P|QHI|13|ST|NORMAL|42.72|1|INR
00720 110 1P|WHB|140|ST|NORMAL|42.72|1|INR
00720 110 1P|WHB|447|ST|NORMAL|42.72|1|INR
00720 110 1P|WHG|7|ST|NORMAL|42.72|1|INR
00720 110 1P|WHH|191|ST|NORMAL|42.72|1|INR
00720 110 1P|WHI|185|ST|NORMAL|42.72|1|INR
00720 110 1P|WHN|70|ST|NORMAL|42.72|1|INR
00720 110 1P|WHN|58|ST|NORMAL|42.72|1|INR
00720 110 1P|WHR|14|ST|NORMAL|42.72|1|INR
00720 110 1P|WMA|30|ST|NORMAL|42.72|1|INR
00720 110 2P|QHB|5|ST|NORMAL|41.29|1|INR
00720 110 2P|QHI|10|ST|NORMAL|41.29|1|INR
00720 110 2P|WHB|10|ST|NORMAL|41.29|1|INR
00720 110 2P|WHG|24|ST|NORMAL|41.29|1|INR
00720 110 2p|WHH|53|ST|NORMAL|41.29|1|INR
00720 110 2P|WHI|7|ST|NORMAL|41.29|1|INR
00720 110 2P|WHN|2|ST|NORMAL|41.29|1|INR
00720 110 2P|WHN|17|ST|NORMAL|41.29|1|INR
00720 110 2P|WHR|8|ST|NORMAL|41.29|1|INR
00720 110 2P|WMA|35|ST|NORMAL|41.29|1|INR
007201107|WHN|20|ST|NORMAL|136.91|1|INR
00720 111 20P|QHB|119|ST|NORMAL|53.7|1|INR
00720 111 20P|QHI|60|ST|NORMAL|53.7|1|INR
00720 111 20P|WHB|3233|ST|NORMAL|53.7|1|INR
00720 111 20p|WHG|29|ST|NORMAL|53.7|1|INR
00720 111 20P|WHH|156|ST|NORMAL|53.7|1|INR
00720 111 20P|WHN|10|ST|NORMAL|53.7|1|INR
00720 111 20P|WHP|130|ST|NORMAL|53.7|1|INR
00720 111 20P|WHR|13|ST|NORMAL|53.7|1|INR
00720 111 20P|WMA|42|ST|NORMAL|53.7|1|INR
00720 111 30P|QHB|3|ST|NORMAL|50.85|1|INR
00720 111 30P|QHI|8|ST|NORMAL|50.85|1|INR
00720 111 30P|WHB|173|ST|NORMAL|50.85|1|INR
00720 111 30P|WHG|105|ST|NORMAL|50.85|1|INR
00720 111 30P|WHH|138|ST|NORMAL|50.85|1|INR
00720 111 30P|WHI|180|ST|NORMAL|50.85|1|INR
00720 111 30P|WHN|54|ST|NORMAL|50.85|1|INR
00720 111 30p|WHP|96|ST|NORMAL|50.85|1|INR
00720 111 30P|WHR|13|ST|NORMAL|50.85|1|INR
00720 111 30P|WMA|73|ST|NORMAL|50.85|1|INR
00720 111 40P|QHA|2|ST|NORMAL|53.57|1|INR
00720 111 40P|QHB|42|ST|NORMAL|53.57|1|INR
00720 111 40P|QHI|28|ST|NORMAL|53.57|1|INR
00720 111 40P|WHB|395|ST|NORMAL|53.57|1|INR
00720 111 40p|WHB|1345|ST|NORMAL|53.57|1|INR
00720 111 40P|WHG|25|ST|NORMAL|53.57|1|INR
00720 111 40P|WHH|178|ST|NORMAL|53.57|1|INR
00720 111 40P|WHI|32|ST|NORMAL|53.57|1|INR
00720 111 40P|WHN|74|ST|NORMAL|53.57|1|INR
00720 111 40P|WHP|194|ST|NORMAL|53.57|1|INR
00720 111 40P|WHR|10|ST|NORMAL|53.57|1|INR
00720 111 40P|WMA|41|ST|NORMAL|53.57|1|INR
00720 111 50P|QHN|3|ST|NORMAL|59.4|1|INR
00720 111 50P|WHG|51|ST|NORMAL|59.4|1|INR
00720 111 50p|WHH|54|ST|NORMAL|59.4|1|INR
00720 111 50P|WHI|10|ST|NORMAL|59.4|1|INR
00720 111 50P|WHL|9|ST|NORMAL|59.4|1|INR
00720 111 50P|WHN|87|ST|NORMAL|59.4|1|INR
