BB0|120|1|20305|120|1|S1||||||
BB0|120|1|20306|120|1|S1||||||
BB0|120|1|20307|120|1|S1||||||
BB0|120|1|20401|120|1|S1||||||
BB0|120|1|20402|120|1|S1||||||
BB0|120|1|20403|120|1|S1||||||
BB0|120|1|20404|120|1|S1||||||
BB0|120|1|20405|120|1|S1||||||
BB0|120|1|20406|120|1|S1||||||
BB0|120|1|20501|120|1|S1||||||
BB0|120|1|20502|120|1|S1||||||
BB0|120|1|20503|120|1|S1||||||
BB0|120|1|20504|120|1|S1||||||
BB0|120|1|20505|120|1|S1||||||
BB0|120|1|20506|120|1|S1||||||
BB0|120|1|20507|120|1|S1||||||
BB0|120|1|20601|120|1|S1||||||
BB0|120|1|20602|120|1|S1||||||
BB0|120|1|20603|120|1|S1||||||
BB0|120|1|20604|120|1|S1||||||
BB0|120|1|20605|120|1|S1||||||
BB0|120|1|20701|120|1|S1||||||
BB0|120|1|20702|120|1|S1||||||
BB0|120|1|20703|120|1|S1||||||
BB0|120|1|20704|120|1|S1||||||
BB0|120|1|20705|120|1|S1||||||
BB0|120|1|20801|120|1|S1||||||
BB0|120|1|20802|120|1|S1||||||
BB0|120|1|20803|120|1|S1||||||
BB0|120|1|20804|120|1|S1||||||
BB0|120|1|20805|120|1|S1||||||
BB0|120|1|20901|120|1|S1||||||
BB0|120|1|20902|120|1|S1||||||
BB0|120|1|20903|120|1|S1||||||
BB0|120|1|20904|120|1|S1||||||
BB0|120|1|20905|120|1|S1||||||
BB0|120|1|21001|120|1|S1||||||
BB0|120|1|21002|120|1|S1||||||
BB0|120|1|21003|120|1|S1||||||
BB0|120|1|21004|120|1|S1||||||
BB0|120|1|21005|120|1|S1||||||
BB0|120|1|21006|120|1|S1||||||
BB0|120|1|21101|120|1|S1||||||
BB0|120|1|21102|120|1|S1||||||
BB0|120|1|21103|120|1|S1||||||
BB0|120|1|21104|120|1|S1||||||
BB0|120|1|21105|120|1|S1||||||
BB0|120|1|21106|120|1|S1||||||
BB0|120|1|21201|120|1|S1||||||
BB0|120|1|21202|120|1|S1||||||
BB0|120|1|21203|120|1|S1||||||
BB0|120|1|21204|120|1|S1||||||
BB0|120|1|21301|120|1|S1||||||
BB0|120|1|21302|120|1|S1||||||
BB0|120|1|21303|120|1|S1||||||
BB0|120|1|21304|120|1|S1||||||
BB0|120|1|21305|120|1|S1||||||
BB0|120|1|21306|120|1|S1||||||
BB0|120|1|21307|120|1|S1||||||
BB0|120|1|21401|120|1|S1||||||
BB0|120|1|21402|120|1|S1||||||
BB0|120|1|21403|120|1|S1||||||
BB0|120|1|21404|120|1|S1||||||
BB1|121|2|21405|120|2|S1||||||
BB0|120|1|21501|120|1|S1||||||
BB0|120|1|21502|120|1|S1||||||
BB0|120|1|21503|120|1|S1||||||
BB0|120|1|21504|120|1|S1||||||
BB0|120|1|21505|120|1|S1||||||
BB0|120|1|21506|120|1|S1||||||
BB0|120|1|21601|120|1|S1||||||
BB0|120|1|21602|120|1|S1||||||
BB0|120|1|21603|120|1|S1||||||
BB0|120|1|21604|120|1|S1||||||
BB0|120|1|21605|120|1|S1||||||
BB0|120|1|21701|120|1|S1||||||
BB0|120|1|21702|120|1|S1||||||
BB0|120|1|21703|120|1|S1||||||
BB0|120|1|21704|120|1|S1||||||
BB0|120|1|21705|120|1|S1||||||
BB0|120|1|21706|120|1|S1||||||
BB0|120|1|21901|120|1|S1||||||
BB0|120|1|21902|120|1|S1||||||
BB0|120|1|21903|120|1|S1||||||
BB0|120|1|21904|120|1|S1||||||
BB0|120|1|22101|120|1|S1||||||
BB0|120|1|22102|120|1|S1||||||
BB0|120|1|22103|120|1|S1||||||
BB0|120|1|22104|120|1|S1||||||
BB0|120|1|22105|120|1|S1||||||
BB0|120|1|22301|120|1|S1||||||
BB0|120|1|22302|120|1|S1||||||
BB0|120|1|22303|120|1|S1||||||
BB0|120|1|22304|120|1|S1||||||
BB0|120|1|22305|120|1|S1||||||
BB0|120|1|22306|120|1|S1||||||
BB0|120|1|22307|120|1|S1||||||
BB0|120|1|22501|120|1|S1||||||
BB0|120|1|22502|120|1|S1||||||
BB0|120|1|22503|120|1|S1||||||
BB0|120|1|22504|120|1|S1||||||
BB0|120|1|22505|120|1|S1||||||
BB0|120|1|22506|120|1|S1||||||
BB0|120|1|22507|120|1|S1||||||
BB0|120|1|22701|120|1|S1||||||
BB0|120|1|22702|120|1|S1||||||
BB0|120|1|22703|120|1|S1||||||
BB0|120|1|22704|120|1|S1||||||
BB0|120|1|22705|120|1|S1||||||
BB0|120|1|22706|120|1|S1||||||
BB0|120|1|22901|120|1|S1||||||
BB0|120|1|22902|120|1|S1||||||
BB0|120|1|22903|120|1|S1||||||
BB0|120|1|22904|120|1|S1||||||
BB0|120|1|22905|120|1|S1||||||
BB0|120|1|22906|120|1|S1||||||
BB0|120|1|22907|120|1|S1||||||
BB0|120|1|23101|120|1|S1||||||
BB0|120|1|23102|120|1|S1||||||
BB0|120|1|23103|120|1|S1||||||
BB0|120|1|23104|120|1|S1||||||
BB0|120|1|23105|120|1|S1||||||
BB0|120|1|23106|120|1|S1||||||
BB0|120|1|23107|120|1|S1||||||
BB0|120|1|23108|120|1|S1||||||
BB0|120|1|23301|120|1|S1||||||
BB0|120|1|23302|120|1|S1||||||
BB0|120|1|23303|120|1|S1||||||
BB0|120|1|23304|120|1|S1||||||
BB0|120|1|23305|120|1|S1||||||
BB0|120|1|23306|120|1|S1||||||
BB0|120|1|23307|120|1|S1||||||
BB1|121|2|23308|120|2|S1||||||
BB0|120|1|30101|120|1|S1||||||
BB0|120|1|30102|120|1|S1||||||
BB0|120|1|30103|120|1|S1||||||
BB0|120|1|30201|120|1|S1||||||
BB0|120|1|30202|120|1|S1||||||
BB0|120|1|30203|120|1|S1||||||
BB0|120|1|30204|120|1|S1||||||
BB0|120|1|30205|120|1|S1||||||
BB0|120|1|30206|120|1|S1||||||
BB0|120|1|30207|120|1|S1||||||
BB0|120|1|30301|120|1|S1||||||
BB0|120|1|30302|120|1|S1||||||
BB0|120|1|30303|120|1|S1||||||
BB0|120|1|30304|120|1|S1||||||
BB0|120|1|30401|120|1|S1||||||
BB0|120|1|30402|120|1|S1||||||
BB0|120|1|30403|120|1|S1||||||
BB0|120|1|30404|120|1|S1||||||
BB0|120|1|30405|120|1|S1||||||
BB0|120|1|30406|120|1|S1||||||
BB0|120|1|30407|120|1|S1||||||
BB0|120|1|30501|120|1|S1||||||
BB0|120|1|30502|120|1|S1||||||
BB0|120|1|30503|120|1|S1||||||
BB0|120|1|30504|120|1|S1||||||
BB0|120|1|30601|120|1|S1||||||
BB0|120|1|30602|120|1|S1||||||
BB0|120|1|30603|120|1|S1||||||
BB0|120|1|30604|120|1|S1||||||
BB0|120|1|30605|120|1|S1||||||
BB0|120|1|30606|120|1|S1||||||
BB0|120|1|30607|120|1|S1||||||
BB0|120|1|30701|120|1|S1||||||
BB0|120|1|30702|120|1|S1||||||
BB0|120|1|30703|120|1|S1||||||
BB0|120|1|30704|120|1|S1||||||
BB0|120|1|30801|120|1|S1||||||
BB0|120|1|30802|120|1|S1||||||
BB0|120|1|30803|120|1|S1||||||
BB0|120|1|30804|120|1|S1||||||
BB0|120|1|30805|120|1|S1||||||
BB0|120|1|30806|120|1|S1||||||
BB0|120|1|30901|120|1|S1||||||
BB0|120|1|30902|120|1|S1||||||
BB0|120|1|30903|120|1|S1||||||
BB0|120|1|30904|120|1|S1||||||
BB0|120|1|30905|120|1|S1||||||
BB0|120|1|31001|120|1|S1||||||
BB0|120|1|31002|120|1|S1||||||
BB0|120|1|31003|120|1|S1||||||
BB0|120|1|31004|120|1|S1||||||
BB0|120|1|31005|120|1|S1||||||
BB0|120|1|31006|120|1|S1||||||
BB0|120|1|31007|120|1|S1||||||
BB0|120|1|31101|120|1|S1||||||
BB0|120|1|31102|120|1|S1||||||
BB0|120|1|31103|120|1|S1||||||
BB0|120|1|31104|120|1|S1||||||
BB0|120|1|31105|120|1|S1||||||
BB0|120|1|31201|120|1|S1||||||
BB0|120|1|31202|120|1|S1||||||
BB0|120|1|31203|120|1|S1||||||
BB0|120|1|31204|120|1|S1||||||
BB0|120|1|31205|120|1|S1||||||
BB0|120|1|31206|120|1|S1||||||
BB0|120|1|31207|120|1|S1||||||
BB0|120|1|31301|120|1|S1||||||
BB0|120|1|31302|120|1|S1||||||
BB0|120|1|31303|120|1|S1||||||
BB0|120|1|31304|120|1|S1||||||
BB0|120|1|31305|120|1|S1||||||
BB0|120|1|31401|120|1|S1||||||
BB0|120|1|31402|120|1|S1||||||
BB0|120|1|31403|120|1|S1||||||
BB0|120|1|31404|120|1|S1||||||
BB0|120|1|31405|120|1|S1||||||
BB0|120|1|31406|120|1|S1||||||
BB0|120|1|31407|120|1|S1||||||
BB0|120|1|31501|120|1|S1||||||
BB0|120|1|31502|120|1|S1||||||
BB0|120|1|31503|120|1|S1||||||
BB0|120|1|31504|120|1|S1||||||
BB0|120|1|31505|120|1|S1||||||
BB0|120|1|31506|120|1|S1||||||
BB0|120|1|31507|120|1|S1||||||
BB0|120|1|31508|120|1|S1||||||
BB0|120|1|31509|120|1|S1||||||
BB0|120|1|31601|120|1|S1||||||
BB0|120|1|31602|120|1|S1||||||
BB0|120|1|31603|120|1|S1||||||
BB0|120|1|31604|120|1|S1||||||
BB0|120|1|31605|120|1|S1||||||
BB0|120|1|31606|120|1|S1||||||
BB0|120|1|31607|120|1|S1||||||
BB0|120|1|31701|120|1|S1||||||
BB0|120|1|31702|120|1|S1||||||
BB0|120|1|31703|120|1|S1||||||
BB0|120|1|31704|120|1|S1||||||
BB0|120|1|31705|120|1|S1||||||
BB0|120|1|31706|120|1|S1||||||
BB0|120|1|31707|120|1|S1||||||
BB0|120|1|31708|120|1|S1||||||
BB0|120|1|31709|120|1|S1||||||
BB0|120|1|31801|120|1|S1||||||
BB0|120|1|31802|120|1|S1||||||
BB0|120|1|31803|120|1|S1||||||
BB0|120|1|31804|120|1|S1||||||
BB0|120|1|31805|120|1|S1||||||
BB0|120|1|31806|120|1|S1||||||
BB0|120|1|31807|120|1|S1||||||
BB0|120|1|31901|120|1|S1||||||
BB0|120|1|31902|120|1|S1||||||
BB0|120|1|31903|120|1|S1||||||
BB0|120|1|31904|120|1|S1||||||
BB0|120|1|31905|120|1|S1||||||
BB0|120|1|31906|120|1|S1||||||
BB0|120|1|31907|120|1|S1||||||
BB0|120|1|32001|120|1|S1||||||
BB0|120|1|32002|120|1|S1||||||
BB0|120|1|32003|120|1|S1||||||
BB0|120|1|32004|120|1|S1||||||
BB0|120|1|32005|120|1|S1||||||
BB0|120|1|32006|120|1|S1||||||
BB0|120|1|32007|120|1|S1||||||
BB0|120|1|32101|120|1|S1||||||
BB0|120|1|32102|120|1|S1||||||
BB0|120|1|32103|120|1|S1||||||
BB0|120|1|32104|120|1|S1||||||
BB0|120|1|32105|120|1|S1||||||
BB0|120|1|32106|120|1|S1||||||
BB0|120|1|32107|120|1|S1||||||
BB0|120|1|32201|120|1|S1||||||
BB0|120|1|32202|120|1|S1||||||
BB0|120|1|32203|120|1|S1||||||
BB0|120|1|32204|120|1|S1||||||
BB0|120|1|32205|120|1|S1||||||
BB0|120|1|32206|120|1|S1||||||
BB0|120|1|32207|120|1|S1||||||
BB0|120|1|32301|120|1|S1||||||
BB0|120|1|32302|120|1|S1||||||
BB0|120|1|32303|120|1|S1||||||
BB0|120|1|32304|120|1|S1||||||
BB0|120|1|32305|120|1|S1||||||
BB0|120|1|32306|120|1|S1||||||
BB0|120|1|32307|120|1|S1||||||
BB0|120|1|32401|120|1|S1||||||
BB0|120|1|32402|120|1|S1||||||
BB0|120|1|32403|120|1|S1||||||
BB0|120|1|32404|120|1|S1||||||
BB0|120|1|32405|120|1|S1||||||
BB0|120|1|32406|120|1|S1||||||
BB0|120|1|32407|120|1|S1||||||
BB0|120|1|32501|120|1|S1||||||
BB0|120|1|32502|120|1|S1||||||
BB0|120|1|32503|120|1|S1||||||
BB0|120|1|32504|120|1|S1||||||
BB0|120|1|32505|120|1|S1||||||
BB0|120|1|32506|120|1|S1||||||
BB0|120|1|32507|120|1|S1||||||
BB0|120|1|32601|120|1|S1||||||
BB0|120|1|32602|120|1|S1||||||
BB0|120|1|32603|120|1|S1||||||
BB0|120|1|32604|120|1|S1||||||
BB0|120|1|32605|120|1|S1||||||
BB0|120|1|32606|120|1|S1||||||
BB0|120|1|32607|120|1|S1||||||
BB0|120|1|32701|120|1|S1||||||
BB0|120|1|32702|120|1|S1||||||
BB0|120|1|32703|120|1|S1||||||
BB0|120|1|32704|120|1|S1||||||
BB0|120|1|32705|120|1|S1||||||
BB0|120|1|32706|120|1|S1||||||
BB0|120|1|32707|120|1|S1||||||
BB0|120|1|32801|120|1|S1||||||
BB0|120|1|32802|120|1|S1||||||
BB0|120|1|32803|120|1|S1||||||
BB0|120|1|32804|120|1|S1||||||
BB0|120|1|32805|120|1|S1||||||
BB0|120|1|32806|120|1|S1||||||
BB0|120|1|32807|120|1|S1||||||
BB0|120|1|32901|120|1|S1||||||
BB0|120|1|32902|120|1|S1||||||
BB0|120|1|32903|120|1|S1||||||
BB0|120|1|32904|120|1|S1||||||
BB0|120|1|32905|120|1|S1||||||
BB0|120|1|32906|120|1|S1||||||
BB0|120|1|32907|120|1|S1||||||
BB0|120|1|32908|120|1|S1||||||
BB0|120|1|32910|120|1|S1||||||
BB0|120|1|33001|120|1|S1||||||
BB0|120|1|33002|120|1|S1||||||
BB0|120|1|33003|120|1|S1||||||
BB0|120|1|33004|120|1|S1||||||
BB0|120|1|33005|120|1|S1||||||
BB0|120|1|33006|120|1|S1||||||
BB0|120|1|33007|120|1|S1||||||
BB0|120|1|33101|120|1|S1||||||
BB0|120|1|33102|120|1|S1||||||
BB0|120|1|33103|120|1|S1||||||
BB0|120|1|33104|120|1|S1||||||
BB0|120|1|33105|120|1|S1||||||
BB0|120|1|33106|120|1|S1||||||
BB0|120|1|33107|120|1|S1||||||
BB0|120|1|33108|120|1|S1||||||
BB0|120|1|33109|120|1|S1|||| ||
BB0|120|1|33110|120|1|S1||||||
BB0|120|1|33201|120|1|S1||||||
BB0|120|1|33202|120|1|S1||||||
BB0|120|1|33203|120|1|S1||||||
BB0|120|1|33204|120|1|S1||||||
BB0|120|1|33205|120|1|S1||||||
BB0|120|1|33206|120|1|S1||||||
BB0|120|1|33207|120|1|S1||||||
BB0|120|1|33301|120|1|S1||||||
BB0|120|1|33302|120|1|S1||||||
BB0|120|1|33303|120|1|S1||||||
BB0|120|1|33304|120|1|S1||||||
BB0|120|1|33305|120|1|S1||||||
BB0|120|1|33306|120|1|S1||||||
BB0|120|1|40101|120|1|S1||||||
BB0|120|1|40102|120|1|S1||||||
BB0|120|1|40103|120|1|S1||||||
BB0|120|1|40104|120|1|S1||||||
BB0|120|1|40105|120|1|S1||||||
BB0|120|1|40106|120|1|S1||||||
BB0|120|1|40107|120|1|S1||||||
BB1|121|2|40201|120|2|S1||||||
BB0|120|1|40202|120|1|S1||||||
BB0|120|1|40203|120|1|S1||||||
BB0|120|1|40204|120|1|S1||||||
BB0|120|1|40205|120|1|S1||||||
BB0|120|1|40206|120|1|S1||||||
BB0|120|1|40207|120|1|S1||||||
BB0|120|1|40301|120|1|S1||||||
BB0|120|1|40302|120|1|S1||||||
BB0|120|1|40303|120|1|S1||||||
BB0|120|1|40304|120|1|S1||||||
BB0|120|1|40305|120|1|S1||||||
BB0|120|1|40306|120|1|S1||||||
BB0|120|1|40307|120|1|S1||||||
BB0|120|1|40401|120|1|S1||||||
BB0|120|1|40402|120|1|S1||||||
BB0|120|1|40403|120|1|S1||||||
BB0|120|1|40404|120|1|S1||||||
BB0|120|1|40405|120|1|S1||||||
BB0|120|1|40406|120|1|S1||||||
BB0|120|1|40407|120|1|S1||||||
BB0|120|1|40501|120|1|S1||||||
BB0|120|1|40502|120|1|S1||||||
BB0|120|1|40503|120|1|S1||||||
BB0|120|1|40504|120|1|S1||||||
BB0|120|1|40505|120|1|S1||||||
BB0|120|1|40506|120|1|S1||||||
BB0|120|1|40507|120|1|S1||||||
BB0|120|1|40601|120|1|S1||||||
BB0|120|1|40602|120|1|S1||||||
BB0|120|1|40603|120|1|S1||||||
BB0|120|1|40604|120|1|S1||||||
BB0|120|1|40605|120|1|S1||||||
BB0|120|1|40606|120|1|S1||||||
BB0|120|1|40607|120|1|S1||||||
BB0|120|1|40701|120|1|S1||||||
BB0|120|1|40702|120|1|S1||||||
BB0|120|1|40703|120|1|S1||||||
BB0|120|1|40704|120|1|S1||||||
BB0|120|1|40705|120|1|S1||||||
BB0|120|1|40706|120|1|S1||||||
BB0|120|1|40707|120|1|S1||||||
BB0|120|1|40801|120|1|S1||||||
BB0|120|1|40802|120|1|S1||||||
BB0|120|1|40803|120|1|S1||||||
BB0|120|1|40804|120|1|S1||||||
BB0|120|1|40805|120|1|S1||||||
BB0|120|1|40806|120|1|S1||||||
BB0|120|1|40807|120|1|S1||||||
BB0|120|1|40901|120|1|S1||||||
BB0|120|1|40902|120|1|S1||||||
BB0|120|1|40903|120|1|S1||||||
BB0|120|1|40904|120|1|S1||||||
BB0|120|1|40905|120|1|S1||||||
BB0|120|1|40906|120|1|S1||||||
BB0|120|1|40907|120|1|S1||||||
BB0|120|1|41001|120|1|S1||||||
BB0|120|1|41002|120|1|S1||||||
BB0|120|1|41003|120|1|S1||||||
BB0|120|1|41004|120|1|S1||||||
BB0|120|1|41005|120|1|S1||||||
BB0|120|1|41006|120|1|S1||||||
BB0|120|1|41007|120|1|S1||||||
BB0|120|1|41101|120|1|S1||||||
BB0|120|1|41102|120|1|S1||||||
BB0|120|1|41103|120|1|S1||||||
BB0|120|1|41104|120|1|S1||||||
BB0|120|1|41105|120|1|S1||||||
BB0|120|1|41106|120|1|S1||||||
BB0|120|1|41107|120|1|S1||||||
BB0|120|1|41201|120|1|S1||||||
BB0|120|1|41202|120|1|S1||||||
BB0|120|1|41203|120|1|S1||||||
BB0|120|1|41204|120|1|S1||||||
BB0|120|1|41205|120|1|S1||||||
BB0|120|1|41206|120|1|S1||||||
BB0|120|1|41207|120|1|S1||||||
BB0|120|1|41301|120|1|S1||||||
BB0|120|1|41302|120|1|S1||||||
BB0|120|1|41303|120|1|S1||||||
BB0|120|1|41304|120|1|S1||||||
BB0|120|1|41305|120|1|S1||||||
BB0|120|1|41306|120|1|S1||||||
BB0|120|1|41307|120|1|S1||||||
BB0|120|1|41401|120|1|S1||||||
BB0|120|1|41402|120|1|S1||||||
BB0|120|1|41403|120|1|S1||||||
BB0|120|1|41404|120|1|S1||||||
BB0|120|1|41405|120|1|S1||||||
BB0|120|1|41406|120|1|S1||||||
BB0|120|1|41407|120|1|S1||||||
BB0|120|1|41501|120|1|S1||||||
BB0|120|1|41502|120|1|S1||||||
BB0|120|1|41503|120|1|S1||||||
BB0|120|1|41504|120|1|S1||||||
BB0|120|1|41505|120|1|S1||||||
BB0|120|1|41506|120|1|S1||||||
BB0|120|1|41601|120|1|S1||||||
BB0|120|1|41602|120|1|S1||||||
BB0|120|1|41603|120|1|S1||||||
BB0|120|1|41604|120|1|S1||||||
BB0|120|1|41605|120|1|S1||||||
BB0|120|1|41606|120|1|S1||||||
BB0|120|1|41607|120|1|S1||||||
BB0|120|1|41701|120|1|S1||||||
BB0|120|1|41702|120|1|S1||||||
BB0|120|1|41703|120|1|S1||||||
BB0|120|1|41704|120|1|S1||||||
BB0|120|1|41705|120|1|S1||||||
BB0|120|1|41706|120|1|S1||||||
BB0|120|1|41707|120|1|S1||||||
BB0|120|1|41801|120|1|S1||||||
BB0|120|1|41802|120|1|S1||||||
BB0|120|1|41803|120|1|S1||||||
BB0|120|1|41804|120|1|S1||||||
BB0|120|1|41805|120|1|S1||||||
BB0|120|1|41806|120|1|S1||||||
BB0|120|1|41807|120|1|S1||||||
BB0|120|1|41901|120|1|S1||||||
BB0|120|1|41902|120|1|S1||||||
BB0|120|1|41903|120|1|S1||||||
BB0|120|1|41904|120|1|S1||||||
BB0|120|1|41905|120|1|S1||||||
BB0|120|1|41906|120|1|S1||||||
BB0|120|1|42001|120|1|S1||||||
BB0|120|1|42002|120|1|S1||||||
BB0|120|1|42003|120|1|S1||||||
BB0|120|1|42004|120|1|S1||||||
BB0|120|1|42005|120|1|S1||||||
BB0|120|1|42006|120|1|S1||||||
BB0|120|1|42007|120|1|S1||||||
BB0|120|1|42101|120|1|S1||||||
BB0|120|1|42102|120|1|S1||||||
BB0|120|1|42103|120|1|S1||||||
BB0|120|1|42104|120|1|S1||||||
BB0|120|1|42105|120|1|S1||||||
BB0|120|1|42106|120|1|S1||||||
BB0|120|1|42107|120|1|S1||||||
BB0|120|1|42201|120|1|S1||||||
BB0|120|1|42202|120|1|S1||||||
BB0|120|1|42203|120|1|S1||||||
BB0|120|1|42204|120|1|S1||||||
BB0|120|1|42205|120|1|S1||||||
BB0|120|1|42206|120|1|S1||||||
BB0|120|1|42207|120|1|S1||||||
BB0|120|1|42301|120|1|S1||||||
BB0|120|1|42302|120|1|S1||||||
BB0|120|1|42303|120|1|S1||||||
BB0|120|1|42304|120|1|S1||||||
BB0|120|1|42305|120|1|S1||||||
BB0|120|1|42306|120|1|S1||||||
BB0|120|1|42307|120|1|S1||||||
BB0|120|1|42401|120|1|S1||||||
BB0|120|1|42402|120|1|S1||||||
BB0|120|1|42403|120|1|S1||||||
BB0|120|1|42404|120|1|S1||||||
BB0|120|1|42405|120|1|S1||||||
BB0|120|1|42406|120|1|S1||||||
BB0|120|1|42407|120|1|S1||||||
BB0|120|1|42501|120|1|S1||||||
BB0|120|1|42502|120|1|S1||||||
BB0|120|1|42503|120|1|S1||||||
BB0|120|1|42504|120|1|S1||||||
BB0|120|1|42505|120|1|S1||||||
BB0|120|1|42506|120|1|S1||||||
BB0|120|1|42507|120|1|S1||||||
BB0|120|1|42601|120|1|S1||||||
BB0|120|1|42602|120|1|S1||||||
BB0|120|1|42603|120|1|S1||||||
BB0|120|1|42604|120|1|S1||||||
BB0|120|1|42605|120|1|S1||||||
BB0|120|1|42606|120|1|S1||||||
BB0|120|1|42607|120|1|S1||||||
BB0|120|1|42701|120|1|S1||||||
BB0|120|1|42702|120|1|S1||||||
BB0|120|1|42703|120|1|S1||||||
BB0|120|1|42704|120|1|S1||||||
BB0|120|1|42705|120|1|S1||||||
BB0|120|1|42706|120|1|S1||||||
BB0|120|1|42707|120|1|S1||||||
BB0|120|1|42801|120|1|S1||||||
BB0|120|1|42802|120|1|S1||||||
BB0|120|1|42803|120|1|S1||||||
BB0|120|1|42804|120|1|S1||||||
BB0|120|1|42805|120|1|S1||||||
BB0|120|1|42806|120|1|S1||||||
BB0|120|1|42807|120|1|S1||||||
BB0|120|1|42901|120|1|S1||||||
BB0|120|1|42902|120|1|S1||||||
BB0|120|1|42903|120|1|S1||||||
BB0|120|1|42904|120|1|S1||||||
BB0|120|1|42905|120|1|S1||||||
BB0|120|1|42906|120|1|S1||||||
BB0|120|1|42907|120|1|S1||||||
BB0|120|1|43001|120|1|S1||||||
BB0|120|1|43002|120|1|S1||||||
BB0|120|1|43003|120|1|S1||||||
BB0|120|1|43004|120|1|S1||||||
BB0|120|1|43005|120|1|S1||||||
BB0|120|1|43006|120|1|S1||||||
BB0|120|1|43007|120|1|S1||||||
BB0|120|1|43101|120|1|S1||||||
BB0|120|1|43102|120|1|S1||||||
BB0|120|1|43103|120|1|S1||||||
BB0|120|1|43104|120|1|S1||||||
BB0|120|1|43105|120|1|S1||||||
BB0|120|1|43106|120|1|S1||||||
BB0|120|1|43107|120|1|S1||||||
BB0|120|1|43201|120|1|S1||||||
BB0|120|1|43202|120|1|S1||||||
BB0|120|1|43203|120|1|S1||||||
BB0|120|1|43204|120|1|S1||||||
BB0|120|1|43205|120|1|S1||||||
BB0|120|1|43206|120|1|S1||||||
BB0|120|1|43207|120|1|S1||||||
BB0|120|1|43301|120|1|S1||||||
BB0|120|1|43302|120|1|S1||||||
BB0|120|1|43303|120|1|S1||||||
BB0|120|1|43304|120|1|S1||||||
BB0|120|1|43305|120|1|S1||||||
BB0|120|1|43306|120|1|S1||||||
BB0|120|1|43307|120|1|S1||||||
BB0|120|1|50101|120|1|S1||||||
BB0|120|1|50102|120|1|S1||||||
BB0|120|1|50103|120|1|S1||||||
BB0|120|1|50104|120|1|S1||||||
BB0|120|1|50105|120|1|S1||||||
BB0|120|1|50106|120|1|S1||||||
BB0|120|1|50201|120|1|S1||||||
BB0|120|1|50202|120|1|S1||||||
BB0|120|1|50203|120|1|S1||||||
BB0|120|1|50204|120|1|S1||||||
BB0|120|1|50301|120|1|S1||||||
BB0|120|1|50302|120|1|S1||||||
BB0|120|1|50303|120|1|S1||||||
BB0|120|1|50304|120|1|S1||||||
BB0|120|1|50305|120|1|S1||||||
BB0|120|1|50306|120|1|S1||||||
BB0|120|1|50307|120|1|S1||||||
BB0|120|1|50401|120|1|S1||||||
BB0|120|1|50402|120|1|S1||||||
BB0|120|1|50403|120|1|S1||||||
BB0|120|1|50404|120|1|S1||||||
BB0|120|1|50405|120|1|S1||||||
