198555|D-QU|016|480|WHBHI|1000|DI0|100|001|2510100||||||
8920031|D-QU|016|3000|WHBHI|1000|DI0|100|001|2520100||||||
669101825|D-QU|016|400|WHBHI|1000|DI0|100|001|2530100||||||
8920031|D-QU|016|3000|WHBHI|1000|DI0|100|001|2540100||||||
669101825|D-QU|016|400|WHBHI|1000|DI0|100|001|2550100||||||
5669361806|D-QU|016|3000|WHBHI|1000|DI0|100|001|2560100||||||
903762301|D-QU|016|3|WHBHI|1000|DI0|100|001|2570100||||||
1691500292|D-QU|016|5000|WHBHI|1000|DI0|100|001|2580100||||||
903762303|D-QU|016|1|WHBHI|1000|DI0|100|001|2590100||||||
7153991|D-QU|016|50|WHBHI|1000|DI0|100|001|2600100||||||
8256|D-QU|016|4|WHBHI|1000|DI0|100|001|2610100||||||
17023520|D-QU|016|1|WHBHI|1000|DI0|100|001|2620100||||||
17023520|D-QU|016|1|WHBHI|1000|DI0|100|001|2630100||||||
wcc002500|D-QU|016|4|WHBHI|1000|DI0|100|001|2650100||||||
5869121046|D-QU|016|1|WHBHI|1000|DI0|100|001|2660100||||||
9626005|D-QU|016|2|WHBHI|1000|DI0|100|001|2670100||||||
5869121068|D-QU|016|1|WHBHI|1000|DI0|100|001|2680100||||||
962599227|D-QU|016|1|WHBHI|1000|DI0|100|001|2690100||||||
897105505|D-QU|016|1|WHBHI|1000|DI0|100|001|2700100||||||
962610005|D-QU|016|2|WHBHI|1000|DI0|100|001|2710100||||||
5869100204|D-QU|016|2|WHBHI|1000|DI0|100|001|2720100||||||
962610005|D-QU|016|2|WHBHI|1000|DI0|100|001|2730100||||||
962699207|D-QU|016|1|WHBHI|1000|DI0|100|001|2740100||||||
00890200|D-QU|016|600|WHBHI|1000|DI0|100|001|2770100||||||
00890200|D-QU|016|800|WHBHI|1000|DI0|100|001|2780100||||||
00890200|D-QU|016|700|WHBHI|1000|DI0|100|001|3010100||||||
00890200|D-QU|016|400|WHBHI|1000|DI0|100|001|3020100||||||
0897110412|D-QU|016|200|WHBHI|1000|DI0|100|001|3030100||||||
8920031|D-QU|016|500|WHBHI|1000|DI0|100|001|3040100||||||
0897102401|D-QU|016|600|WHBHI|1000|DI0|100|001|3050100||||||
1892333|D-QU|016|800|WHBHI|1000|DI0|100|001|3060100||||||
5869120504|D-QU|016|200|WHBHI|1000|DI0|100|001|3070100||||||
08901087|D-QU|016|500|WHBHI|1000|DI0|100|001|3080100||||||
5869115414|D-QU|016|600|WHBHI|1000|DI0|100|001|3090100||||||
0089001200|D-QU|016|800|WHBHI|1000|DI0|100|001|3100100||||||
5869115415|D-QU|016|300|WHBHI|1000|DI0|100|001|3110100||||||
173130005|D-QU|016|800|WHBHI|1000|DI0|100|001|3120100||||||
0584111500|D-QU|016|1000|WHBHI|1000|DI0|100|001|3140100||||||
008932210|D-QU|016|600|WHBHI|1000|DI0|100|001|3160100||||||
0890104|D-QU|016|300|WHBHI|1000|DI0|100|001|3180100||||||
00893106|D-QU|016|500|WHBHI|1000|DI0|100|001|3200100||||||
00890100|D-QU|016|600|WHBHI|1000|DI0|100|001|3220100||||||
008931005|D-QU|016|450|WHBHI|1000|DI0|100|001|3240100||||||
RF1300|D-QU|016|1200|WHBHI|1000|DI0|100|001|3260100||||||
008901055|D-QU|016|300|WHBHI|1000|DI0|100|001|3280100||||||
0897102406|D-QU|016|200|WHBHI|1000|DI0|100|001|3300100||||||
550635008|D-QU|101|2100|WHBHI|1000|DI0|120|001|1010100||||||
550635008|D-QU|101|3000|WHBHI|1000|DI0|120|001|1010200||||||
550635008|D-QU|102|600|WHBHI|1000|DI0|120|001|1010301||||||
550635008|D-QU|102|1000|WHBHI|1000|DI0|120|001|1010302||||||
550635008|D-QU|102|1000|WHBHI|1000|DI0|120|001|1010303||||||
550635008|D-QU|102|1000|WHBHI|1000|DI0|120|001|1010401||||||
550635008|D-QU|102|1000|WHBHI|1000|DI0|120|001|1010402||||||
550635008|D-QU|102|1000|WHBHI|1000|DI0|120|001|1010403||||||
550635008|D-QU|102|1000|WHBHI|1000|DI0|120|001|1010501||||||
550635008|D-QU|102|120|WHBHI|1000|DI0|120|001|1010502||||||
0578607612|D-QU|101|100|WHBHI|1000|DI0|120|001|1020100||||||
157774120|D-QU|101|550|WHBHI|1000|DI0|120|001|1020200||||||
58355080|D-QU|101|170|WHBHI|1000|DI0|120|001|1020301||||||
58530200|D-QU|102|1|WHBHI|1000|DI0|120|001|1020302||||||
58355060|D-QU|102|300|WHBHI|1000|DI0|120|001|1020303||||||
58526130|D-QU|102|6|WHBHI|1000|DI0|120|001|1020401||||||
58660001|D-QU|102|12|WHBHI|1000|DI0|120|001|1020402||||||
58660001|D-QU|102|9|WHBHI|1000|DI0|120|001|1020403||||||
58660011|D-QU|102|5|WHBHI|1000|DI0|120|001|1020501||||||
578605040|D-QU|102|53|WHBHI|1000|DI0|120|001|1020502||||||
58657801|D-QU|102|24|WHBHI|1000|DI0|120|001|1020503||||||
58355040|D-QU|102|11|WHBHI|1000|DI0|120|001|1020601||||||
15777480|D-QU|102|200|WHBHI|1000|DI0|120|001|1020602||||||
0578605080|D-QU|102|120|WHBHI|1000|DI0|120|001|1020603||||||
0586300001|D-QU|102|3|WHBHI|1000|DI0|120|001|1020701||||||
0578705040|D-QU|102|7|WHBHI|1000|DI0|120|001|1020702||||||
550635320|D-QU|101|200|WHBHI|1000|DI0|120|001|1030100||||||
550635220|D-QU|101|700|WHBHI|1000|DI0|120|001|1030200||||||
55063540|D-QU|102|600|WHBHI|1000|DI0|120|001|1030301||||||
55063540|D-QU|102|600|WHBHI|1000|DI0|120|001|1030302||||||
55063540|D-QU|102|500|WHBHI|1000|DI0|120|001|1030303||||||
550635320|D-QU|102|1200|WHBHI|1000|DI0|120|001|1030401||||||
550635320|D-QU|102|1200|WHBHI|1000|DI0|120|001|1030402||||||
550635320|D-QU|102|900|WHBHI|1000|DI0|120|001|1030403||||||
0581353008|D-QU|101|44|WHBHI|1000|DI0|120|001|1040100||||||
0581353015|D-QU|101|391|WHBHI|1000|DI0|120|001|1040200||||||
0581353024|D-QU|102|146|WHBHI|1000|DI0|120|001|1040301||||||
0581353022|D-QU|102|87|WHBHI|1000|DI0|120|001|1040302||||||
0581353012|D-QU|102|1300|WHBHI|1000|DI0|120|001|1040303||||||
0581353032|D-QU|102|815|WHBHI|1000|DI0|120|001|1040401||||||
0581353006|D-QU|102|150|WHBHI|1000|DI0|120|001|1040403||||||
0581353050|D-QU|102|54|WHBHI|1000|DI0|120|001|1040501||||||
0581353040|D-QU|102|46|WHBHI|1000|DI0|120|001|1040502||||||
0581353018|D-QU|102|1|WHBHI|1000|DI0|120|001|1040503||||||
058355040|D-QU|102|180|WHBHI|1000|DI0|120|001|1040601||||||
5506353018|D-QU|101|1200|WHBHI|1000|DI0|120|001|1050100||||||
550631150|D-QU|101|536|WHBHI|1000|DI0|120|001|1050200||||||
55063560|D-QU|102|17|WHBHI|1000|DI0|120|001|1050301||||||
5506353004|D-QU|102|161|WHBHI|1000|DI0|120|001|1050302||||||
5506353022|D-QU|102|1300|WHBHI|1000|DI0|120|001|1050303||||||
5506353018|D-QU|102|1200|WHBHI|1000|DI0|120|001|1050401||||||
5506353018|D-QU|102|800|WHBHI|1000|DI0|120|001|1050402||||||
550631400|D-QU|102|200|WHBHI|1000|DI0|120|001|1050403||||||
5506353018|D-QU|102|1200|WHBHI|1000|DI0|120|001|1050501||||||
5506353018|D-QU|102|1200|WHBHI|1000|DI0|120|001|1050502||||||
5506353018|D-QU|102|1200|WHBHI|1000|DI0|120|001|1050503||||||
0581157040|D-QU|101|240|WHBHI|1000|DI0|120|001|1060100||||||
0581157024|D-QU|101|378|WHBHI|1000|DI0|120|001|1060200||||||
0581157018|D-QU|102|6|WHBHI|1000|DI0|120|001|1060301||||||
0581157032|D-QU|102|39|WHBHI|1000|DI0|120|001|1060302||||||
0581157022|D-QU|102|140|WHBHI|1000|DI0|120|001|1060303||||||
0581157012|D-QU|102|740|WHBHI|1000|DI0|120|001|1060401||||||
0581157012|D-QU|102|163|WHBHI|1000|DI0|120|001|1060402||||||
05811239006|D-QU|102|90|WHBHI|1000|DI0|120|001|1060403||||||
0581157010|D-QU|102|260|WHBHI|1000|DI0|120|001|1060501||||||
0581157008|D-QU|102|1|WHBHI|1000|DI0|120|001|1060502||||||
0581157006|D-QU|102|270|WHBHI|1000|DI0|120|001|1060503||||||
5506353018|D-QU|101|40|WHBHI|1000|DI0|120|001|1070100||||||
5506353008|D-QU|101|80|WHBHI|1000|DI0|120|001|1070200||||||
5506353008|D-QU|102|25|WHBHI|1000|DI0|120|001|1070301||||||
5506353008|D-QU|102|36|WHBHI|1000|DI0|120|001|1070302||||||
55063530120|D-QU|102|31|WHBHI|1000|DI0|120|001|1070303||||||
