BB0||||561|04075     005   50|0407 5|BB00|1000|D-QU||||PC|0||120|1|20102|0|X||||||
BB0||||561|04078     005   50|0407 8|BB00|1000|D-QU||||PC|0||120|1|20103|563|X||||||
BB0||||561|040712    005   50|0407 12|BB00|1000|D-QU||||PC|0||120|1|20104|1645|X||||||
BB0||||561|040716    005   50|0407 16|BB00|1000|D-QU||||PC|0||120|1|20105|0|X||||||
BB0||||561|04073     005   50|0407 3|BB00|1000|D-QU||||PC|0||120|1|20105|462|X||||||
BB0||||561|#N/A|0703 301 0|BB00|1000|D-QU||||PC|0||120|1|20201|0|X||||||
BB0||||561|0700917   961    1|0700 917|BB00|1000|D-QU||||PC|0||120|1|20202|502|X||||||
BB0||||561|070074509 961    1|0700 745 09|BB00|1000|D-QU||||PC|0||120|1|20203|12|X||||||
BB0||||561|0700913730961    1|0700 913 730|BB00|1000|D-QU||||PC|0||120|1|20204|33|X||||||
BB0||||561|070073509 961    1|0700 735 09|BB00|1000|D-QU||||PC|0||120|1|20205|1026|X||||||
BB0||||561|070072509 961    1|0700 725 09|BB00|1000|D-QU||||PC|0||120|1|20206|5|X||||||
BB0||||561|0700913615961    1|0700 913 615|BB00|1000|D-QU||||PC|0||120|1|20301|88|X||||||
BB0||||561|0700913630961    1|0700 913 630|BB00|1000|D-QU||||PC|0||120|1|20302|0|X||||||
BB0||||561|0700916   961    1|0700 916|BB00|1000|D-QU||||PC|0||120|1|20303|56|X||||||
BB0||||561|0700283119961    1|0700 283 119|BB00|1000|D-QU||||PC|0||120|1|20304|0|X||||||
BB0||||561|0700193019961    1|0700 193 019|BB00|1000|D-QU||||PC|0||120|1|20305|95|X||||||
BB0||||561|0700113019961    1|0700 113 019|BB00|1000|D-QU||||PC|0||160|3|20306|51|X||||||
BB0||||561|070071509 961    1|0700 715 09|BB00|1000|D-QU||||PC|0||120|1|20402|4|X||||||
BB0||||561|07037360  961    1|0703 736 0|BB00|1000|D-QU||||PC|0||120|1|20403|0|X||||||
BB0||||561|#N/A|0703 232 0|BB00|1000|D-QU||||PC|0||120|1|20404|26998|X||||||
BB0||||561|06136401  960    1|0613 640 1|BB00|1000|D-QU||||PC|0||120|1|20405|2|X||||||
BB0||||561|071511 04 961    1|0715 11  04|BB00|1000|D-QU||||PC|0||120|1|20406|8|X||||||
BB0||||561|#N/A|0696 531 1|BB00|1000|D-QU||||PC|0||120|1|20501||X||||||
BB0||||561|#N/A|0696 532 1|BB00|1000|D-QU||||PC|0||120|1|20501|12|X||||||
BB0||||561|#N/A|0696 532 4|BB00|1000|D-QU||||PC|0||120|1|20501|31|X||||||
BB0||||561|#N/A|0703 796 0|BB00|1000|D-QU||||PC|0||120|1|20502|6|X||||||
BB0||||561|#N/A|0703 797 0|BB00|1000|D-QU||||PC|0||120|1|20503|0|X||||||
BB0||||561|#N/A|0700 443 09|BB00|1000|D-QU||||PC|0||120|1|20504|1205|X||||||
BB0||||561|0700123019961    1|0700 123 019|BB00|1000|D-QU||||PC|0||120|1|20505|36|X||||||
BB0||||561|#N/A|0703 281 0|BB00|1000|D-QU||||PC|0||120|1|20506|8|X||||||
BB0||||561|0614250301061    1|0614 250 301|BB00|1000|D-QU||||PC|0||120|1|20507|1|X||||||
BB0||||561|0614250302061    1|0614 250 302|BB00|1000|D-QU||||PC|0||120|1|20507|4|X||||||
BB0||||561|0614250303061    1|0614 250 303|BB00|1000|D-QU||||PC|0||120|1|20507|3|X||||||
BB0||||561|061391406 064    1|0613 914 06|BB00|1000|D-QU||||PC|0||120|1|20601|6|X||||||
BB0||||561|06139136  064    1|0613 913 6|BB00|1000|D-QU||||PC|0||120|1|20602|26|X||||||
BB0||||561|070079509 961    1|0700 795 09|BB00|1000|D-QU||||PC|0||120|1|20603|2|X||||||
BB0||||561|#N/A|0703 813 0|BB00|1000|D-QU||||PC|0||120|1|20604|12|X||||||
BB0||||561|#N/A|0703 853 0|BB00|1000|D-QU||||PC|0||120|1|20605|6|X||||||
BB0||||561|#N/A|0703 110|BB00|1000|D-QU||||PC|0||120|1|20701|47|X||||||
BB0||||561|06139015  960    1|0613 901 5|BB00|1000|D-QU||||PC|0||120|1|20702|3|X||||||
BB0||||561|061391306 064    1|0613 913 06|BB00|1000|D-QU||||PC|0||120|1|20703|61|X||||||
BB0||||561|07151204  961    1|0715 120 4|BB00|1000|D-QU||||PC|0||120|1|20704|56|X||||||
BB0||||561|#N/A|0703 731 0|BB00|1000|D-QU||||PC|0||120|1|20705|105|X||||||
BB0||||561|#N/A|0700 785 09|BB00|1000|D-QU||||PC|0||120|1|20801|0|X||||||
BB0||||561|#N/A|0715 54 071|BB00|1000|D-QU||||PC|0||120|1|20803|9|X||||||
BB0||||561|#N/A|0703 233 0|BB00|1000|D-QU||||PC|0||120|1|20804|500|X||||||
BB0||||561|#N/A|0703 271 0|BB00|1000|D-QU||||PC|0||120|1|20805|1|X||||||
BB0||||561|061394226 064    1|0613 942 26|BB00|1000|D-QU||||PC|0||120|1|20901|19|X||||||
BB0||||561|06139865  060    1|0613 986 5|BB00|1000|D-QU||||PC|0||120|1|20902|1|X||||||
BB0||||561|061425020 061    1|0614 250 20|BB00|1000|D-QU||||PC|0||120|1|20903|9|X||||||
BB0||||561|0614250352061    1|0614 250 352|BB00|1000|D-QU||||PC|0||120|1|20903|49|X||||||
BB0||||561|06145230  090    5|0614 523 0|BB00|1000|D-QU||||PC|0||120|1|20903|140|X||||||
BB0||||561|061452 0  |0614 582 0  |BB00|1000|D-QU||||PC|0||120|1|20903|81|X||||||
BB0||||561|069014    090    1|0690 14|BB00|1000|D-QU||||PC|0||120|1|20904|300|X||||||
BB0||||561|06904211  090    1|0690 421 1|BB00|1000|D-QU||||PC|0||120|1|20905|286|X||||||
BB0||||561|#N/A|0703 000 870|BB00|1000|D-QU||||PC|0||120|1|21001|19|X||||||
BB0||||561|#N/A|0703 091 0|BB00|1000|D-QU||||PC|0||120|1|21002|10|X||||||
BB0||||561|06136001  060    1|0613 600 1|BB00|1000|D-QU||||PC|0||120|1|21003|10|X||||||
BB0||||561|07120120  960    1|0712 012 0|BB00|1000|D-QU||||PC|0||120|1|21004|0|X||||||
BB0||||561|07120140  960    1|0712 014 0|BB00|1000|D-QU||||PC|0||120|1|21004|1238|X||||||
BB0||||561|0712130101060   10|0712 130 101|BB00|1000|D-QU||||PC|0||120|1|21004|2|X||||||
BB0||||561|#N/A|0700 133 019|BB00|1000|D-QU||||PC|0||120|1|21005|6245|X||||||
BB0||||561|#N/A|0700 765 001|BB00|1000|D-QU||||PC|0||120|1|21006|4|X||||||
BB0||||561|#N/A|0700 153 019|BB00|1000|D-QU||||PC|0||120|1|21101|1|X||||||
BB0||||561|#N/A|0700 163 019|BB00|1000|D-QU||||PC|0||120|1|21102|22|X||||||
BB0||||561|#N/A|0703 815 0|BB00|1000|D-QU||||PC|0||120|1|21103||X||||||
BB0||||561|#N/A|0714 270 50|BB00|1000|D-QU||||PC|0||120|1|21103|10|X||||||
BB0||||561|#N/A|0703 839 0|BB00|1000|D-QU||||PC|0||120|1|21104|46043|X||||||
BB0||||561|#N/A|0700 143 019|BB00|1000|D-QU||||PC|0||120|1|21105|15|X||||||
BB0||||561|#N/A|0700 203 019|BB00|1000|D-QU||||PC|0||120|1|21106|0|X||||||
BB0||||561|#N/A|0703 214|BB00|1000|D-QU||||PC|0||120|1|21201|6|X||||||
BB0||||561|#N/A|0965 014 050|BB00|1000|D-QU||||PC|0||150|2|21203|240|X||||||
BB0||||561|071392 04 005    1|0713 92  04|BB00|1000|D-QU||||PC|0||160|3|21204|1|X||||||
BB0||||561|#N/A|0714 01 576|BB00|1000|D-QU||||PC|0||120|1|21204|21|X||||||
BB0||||561|#N/A|0714 01 577|BB00|1000|D-QU||||PC|0||120|1|21204|10|X||||||
BB0||||561|071463 37 090    1|0714 63  37|BB00|1000|D-QU||||PC|0||120|1|21204|3|X||||||
BB0||||561|#N/A|0713 03 100|BB00|1000|D-QU||||PC|0||120|1|21301|7|X||||||
BB0||||561|#N/A|0714 01 570|BB00|1000|D-QU||||PC|0||120|1|21301|3|X||||||
BB0||||561|071434 52 061   10|0714 34  52|BB00|1000|D-QU||||PC|0||120|1|21301|5|X||||||
BB0||||561|#N/A|0713 03 110|BB00|1000|D-QU||||PC|0||120|1|21302|1|X||||||
BB0||||561|#N/A|0714 01 578|BB00|1000|D-QU||||PC|0||120|1|21302|13|X||||||
BB0||||561|#N/A|0703 811 0|BB00|1000|D-QU||||PC|0||120|1|21303|2|X||||||
BB0||||561|#N/A|0713 03 115|BB00|1000|D-QU||||PC|0||120|1|21303|8|X||||||
BB0||||561|#N/A|0713 03 120|BB00|1000|D-QU||||PC|0||120|1|21304|19|X||||||
BB0||||561|#N/A|0714 01 572|BB00|1000|D-QU||||PC|0||120|1|21304|20|X||||||
BB0||||561|071303 50 090    1|0713 03  50|BB00|1000|D-QU||||PC|0||120|1|21305|0|X||||||
BB0||||561|#N/A|0714 01 551|BB00|1000|D-QU||||PC|0||160|3|21305|1053|X||||||
BB0||||561|#N/A|0714 01 553|BB00|1000|D-QU||||PC|0||120|1|21305|3|X||||||
BB0||||561|#N/A|0714 01 575|BB00|1000|D-QU||||PC|0||120|1|21305|17|X||||||
BB0||||561|#N/A|0714 01 554|BB00|1000|D-QU||||PC|0||120|1|21306|2|X||||||
BB0||||561|#N/A|0714 01 557|BB00|1000|D-QU||||PC|0||120|1|21306|24|X||||||
BB0||||561|#N/A|0714 01 574|BB00|1000|D-QU||||PC|0||120|1|21306|4|X||||||
BB0||||561|071403 14 061   24|0714 03  14|BB00|1000|D-QU||||PC|0||120|1|21401|43|X||||||
BB0||||561|071423 100060    1|0714 23  100|BB00|1000|D-QU||||PC|0||120|1|21402|655|X||||||
BB0||||561|071423 101060   10|0714 23  101|BB00|1000|D-QU||||PC|0||120|1|21403|8773|X||||||
BB0||||561|071423 102060   10|0714 23  102|BB00|1000|D-QU||||PC|0||120|1|21403|10393|X||||||
BB0||||561|#N/A|0714 577 114|BB00|1000|D-QU||||PC|0||120|1|21403|2|X||||||
BB0||||561|071425350 060    1|0714 253 50|BB00|1000|D-QU||||PC|0||120|1|21404|16|X||||||
BB0||||561|071463 40 090    1|0714 63  40|BB00|1000|D-QU||||PC|0||120|1|21405|3|X||||||
BB0||||561|096563 100090    1|0965 63  100|BB00|1000|D-QU||||PC|0||120|1|21405|50|X||||||
BB0||||561|071402 76 061    1|0714 02  76|BB00|1000|D-QU||||PC|0||120|1|21501|38|X||||||
BB0||||561|071402 77 061    1|0714 02  77|BB00|1000|D-QU||||PC|0||120|1|21501|4|X||||||
BB0||||561|09490003  961    1|0949 000 3|BB00|1000|D-QU||||PC|0||120|1|21501|2239|X||||||
BB0||||561|071403 17 061   12|0714 03  17|BB00|1000|D-QU||||PC|0||120|1|21502|9|X||||||
BB0||||561|071463 41 064    1|0714 63  41|BB00|1000|D-QU||||PC|0||120|1|21502|0|X||||||
BB0||||561|#N/A|0714 01 558|BB00|1000|D-QU||||PC|0||120|1|21503|20|X||||||
BB0||||561|071406 01 061   10|0714 06  01|BB00|1000|D-QU||||PC|0||120|1|21503|107|X||||||
BB0||||561|#N/A|0715 06 021|BB01|1000|D-QU||||PC|1||120|1|21503|30|X||||||
BB0||||561|#N/A|0714 34 035|BB00|1000|D-QU||||PC|0||120|1|21504|13|X||||||
BB0||||561|#N/A|0709 913 715|BB00|1000|D-QU||||PC|0||120|1|21505||X||||||
BB0||||561|#N/A|0700 913 735|BB00|1000|D-QU||||PC|0||120|1|21506|0|X||||||
BB0||||561|071461 90 060    1|0714 61  90|BB00|1000|D-QU||||PC|0||120|1|21601|9|X||||||
BB0||||561|0714500   064    1|0714 500|BB00|1000|D-QU||||PC|0||120|1|21603|246|X||||||
BB0||||561|#N/A|0714 64 400|BB00|1000|D-QU||||PC|0||120|1|21603|2|X||||||
BB0||||561|088520 02 061    1|0885 20  02|BB00|1000|D-QU||||PC|0||120|1|21603|47|X||||||
BB0||||561|071540 100064    1|0715 40  100|BB00|1000|D-QU||||PC|0||120|1|21604|1|X||||||
BB0||||561|071542 01 090    1|0715 42  01|BB00|1000|D-QU||||PC|0||120|1|21604|6|X||||||
BB0||||561|071330540 060    1|0713 305 40|BB00|1000|D-QU||||PC|0||120|1|21605|24|X||||||
BB0||||561|#N/A|0714 34 080|BB00|1000|D-QU||||PC|0||120|1|21701|4|X||||||
BB0||||561|071463 34 090    1|0714 63  34|BB00|1000|D-QU||||PC|0||120|1|21702|115|X||||||
BB0||||561|071463 35 090    1|0714 63  35|BB00|1000|D-QU||||PC|0||120|1|21702|118|X||||||
BB0||||561|071463 36 090    1|0714 63  36|BB00|1000|D-QU||||PC|0||120|1|21702|8|X||||||
BB0||||561|071553 200061    1|0715 53  200|BB00|1000|D-QU||||PC|0||120|1|21703|36|X||||||
BB0||||561|0608116100061    1|0608 116 100|BB00|1000|D-QU||||PC|0||120|1|21704|38|X||||||
BB0||||561|071402 03 064   10|0714 02  03|BB00|1000|D-QU||||PC|0||120|1|21704|16|X||||||
BB0||||561|071555 10 061    1|0715 55  10|BB00|1000|D-QU||||PC|0||120|1|21704|344|X||||||
BB0||||561|071576 08 061    1|0715 76  08|BB00|1000|D-QU||||PC|0||120|1|21705|129|X||||||
BB0||||561|0827500010961    1|0827 500 010|BB00|1000|D-QU||||PC|0||120|1|21706|2|X||||||
BB0||||561|058590    061    1|0585 90|BB00|1000|D-QU||||PC|0||120|1|21901|279|X||||||
BB0||||561|071458000 961    1|0714 580 00|BB00|1000|D-QU||||PC|0||120|1|21902|25|X||||||
BB0||||561|0691500   090    1|0691 500|BB00|1000|D-QU||||PC|0||120|1|21903|928|X||||||
BB0||||561|0984990100061    1|0984 990 100|BB00|1000|D-QU||||PC|0||120|1|22101|6|X||||||
BB0||||561|#N/A|0715 67 80|BB00|1000|D-QU||||PC|0||120|1|22102|21|X||||||
BB0||||561|#N/A|0891 880|BB00|1000|D-QU||||PC|0||120|1|22103|100|X||||||
BB0||||561|055810    061    1|0558 10|BB00|1000|D-QU||||PC|0||120|1|22104|605|X||||||
BB0||||561|055813    090    1|0558 13|BB00|1000|D-QU||||PC|0||120|1|22104|55|X||||||
BB0||||561|0695071   961    1|0695 071|BB00|1000|D-QU||||PC|0||120|1|22104|2571|X||||||
BB0||||561|061312208 064   10|0613 122 08|BB00|1000|D-QU||||PC|0||120|1|22301|35|X||||||
BB0||||561|061312211 064   10|0613 122 11|BB00|1000|D-QU||||PC|0||120|1|22301|23|X||||||
BB0||||561|061312212 064   10|0613 122 12|BB00|1000|D-QU||||PC|0||120|1|22301|8|X||||||
BB0||||561|061312210 064   10|0613 122 10|BB00|1000|D-QU||||PC|0||120|1|22302|20|X||||||
BB0||||561|061312213 064   10|0613 122 13|BB00|1000|D-QU||||PC|0||120|1|22302|10|X||||||
BB0||||561|061312214 064   10|0613 122 14|BB00|1000|D-QU||||PC|0||120|1|22302|13|X||||||
BB0||||561|061312008 064   10|0613 120 08|BB00|1000|D-QU||||PC|0||120|1|22303|15|X||||||
BB0||||561|061313005 061   10|0613 130 05|BB00|1000|D-QU||||PC|0||120|1|22303|7|X||||||
BB0||||561|061313006 061   10|0613 130 06|BB00|1000|D-QU||||PC|0||120|1|22303|13|X||||||
BB0||||561|061313008 061   10|0613 130 08|BB00|1000|D-QU||||PC|0||120|1|22304|15|X||||||
BB0||||561|061313110 061   10|0613 131 10|BB00|1000|D-QU||||PC|0||120|1|22304|11|X||||||
BB0||||561|#N/A|1713 92 07|BB00|1000|D-QU||||PC|0||120|1|22304|52|X||||||
BB0||||561|061313203 061   10|0613 132 03|BB00|1000|D-QU||||PC|0||120|1|22305|16|X||||||
BB0||||561|061313204 061   10|0613 132 04|BB00|1000|D-QU||||PC|0||120|1|22305|11|X||||||
BB0||||561|061314015 061   10|0613 140 15|BB00|1000|D-QU||||PC|0||120|1|22305|20|X||||||
BB0||||561|061314020 061   10|0613 140 20|BB00|1000|D-QU||||PC|0||120|1|22306|5|X||||||
BB0||||561|061314025 061   10|0613 140 25|BB00|1000|D-QU||||PC|0||120|1|22306|10|X||||||
BB0||||561|061314040 061   10|0613 140 40|BB00|1000|D-QU||||PC|0||120|1|22306|56|X||||||
BB0||||561|061314027 061   10|0613 140 27|BB00|1000|D-QU||||PC|0||120|1|22501|0|X||||||
BB0||||561|06132012  960    1|0613 201 2|BB00|1000|D-QU||||PC|0||120|1|22501|1|X||||||
BB0||||561|061326104 060    1|0613 261 04|BB00|1000|D-QU||||PC|0||120|1|22501|70|X||||||
BB0||||561|061312010 064   10|0613 120 10|BB00|1000|D-QU||||PC|0||120|1|22502|0|X||||||
BB0||||561|061312012 064   10|0613 120 12|BB00|1000|D-QU||||PC|0||120|1|22502|15|X||||||
BB0||||561|061314010 061   10|0613 140 10|BB00|1000|D-QU||||PC|0||120|1|22502|20|X||||||
BB0||||561|0613132025061   10|0613 132 025|BB00|1000|D-QU||||PC|0||120|1|22503|2|X||||||
BB0||||561|061314045 061   10|0613 140 45|BB00|1000|D-QU||||PC|0||120|1|22503|4|X||||||
BB0||||561|061320007 960    1|0613 200 07|BB00|1000|D-QU||||PC|0||120|1|22503|8|X||||||
BB0||||561|061320009 960    1|0613 200 09|BB00|1000|D-QU||||PC|0||120|1|22504|7|X||||||
BB0||||561|06132011  960    1|0613 201 1|BB00|1000|D-QU||||PC|0||120|1|22504|11|X||||||
BB0||||561|061328021 060    1|0613 280 21|BB00|1000|D-QU||||PC|0||120|1|22504|18|X||||||
BB0||||561|061321021 060    1|0613 210 21|BB00|1000|D-QU||||PC|0||120|1|22505|2|X||||||
BB0||||561|06134733  060    1|0613 473 3|BB00|1000|D-QU||||PC|0||120|1|22505|15|X||||||
BB0||||561|#N/A|0712 014 05|BB00|1000|D-QU||||PC|0||120|1|22505|129|X||||||
BB0||||561|061342110 060    1|0613 421 10|BB00|1000|D-QU||||PC|0||120|1|22506|15|X||||||
BB0||||561|0613430311060    1|0613 430 311|BB00|1000|D-QU||||PC|0||120|1|22506|12|X||||||
BB0||||561|061343710 060    1|0613 437 10|BB00|1000|D-QU||||PC|0||120|1|22506|18|X||||||
BB0||||561|061325108 060    1|0613 251 08|BB00|1000|D-QU||||PC|0||120|1|22701|4|X||||||
BB0||||561|0613261055060    1|0613 261 055|BB00|1000|D-QU||||PC|0||120|1|22701|6|X||||||
BB0||||561|06132622  060    1|0613 262 2|BB00|1000|D-QU||||PC|0||120|1|22701|0|X||||||
BB0||||561|061314030 061   10|0613 140 30|BB00|1000|D-QU||||PC|0||120|1|22702|8|X||||||
BB0||||561|0613261035060    1|0613 261 035|BB00|1000|D-QU||||PC|0||120|1|22702|4|X||||||
BB0||||561|0613421055060    1|0613 421 055|BB00|1000|D-QU||||PC|0||120|1|22702|0|X||||||
BB0||||561|06132522  060    1|0613 252 2|BB00|1000|D-QU||||PC|0||120|1|22703|2|X||||||
BB0||||561|06132621  060    1|0613 262 1|BB00|1000|D-QU||||PC|0||120|1|22703|6|X||||||
BB0||||561|061328608 060    1|0613 286 08|BB00|1000|D-QU||||PC|0||120|1|22703|8|X||||||
BB0||||561|061328606 060    1|0613 286 06|BB00|1000|D-QU||||PC|0||120|1|22704|0|X||||||
BB0||||561|061328607 060    1|0613 286 07|BB00|1000|D-QU||||PC|0||120|1|22704|28|X||||||
BB0||||561|061328605 060    1|0613 286 05|BB00|1000|D-QU||||PC|0||120|1|22705|23|X||||||
BB0||||561|061328610 060    1|0613 286 10|BB00|1000|D-QU||||PC|0||120|1|22705|6|X||||||
BB0||||561|061328613 060    1|0613 286 13|BB00|1000|D-QU||||PC|0||120|1|22705|16|X||||||
BB0||||561|06134892  060    1|0613 489 2|BB00|1000|D-QU||||PC|0||120|1|22706|19|X||||||
BB0||||561|0613421035060    1|0613 421 035|BB00|1000|D-QU||||PC|0||120|1|22901|7|X||||||
BB0||||561|0613700   060    1|0613 700|BB00|1000|D-QU||||PC|0||120|1|22901|1|X||||||
BB0||||561|0613701   060    1|0613 701|BB00|1000|D-QU||||PC|0||120|1|22901|11|X||||||
BB0||||561|0613704   060    1|0613 704|BB00|1000|D-QU||||PC|0||120|1|22901|12|X||||||
BB0||||561|0613421004060    1|0613 421 004|BB00|1000|D-QU||||PC|0||120|1|22902|6|X||||||
BB0||||561|0613421065060    1|0613 421 065|BB00|1000|D-QU||||PC|0||120|1|22902|10|X||||||
BB0||||561|061342108 060    1|0613 421 08|BB00|1000|D-QU||||PC|0||120|1|22902|17|X||||||
BB0||||561|061313112 061   10|0613 131 12|BB00|1000|D-QU||||PC|0||120|1|22903|12|X||||||
BB0||||561|06134731  060    1|0613 473 1|BB00|1000|D-QU||||PC|0||120|1|22903|14|X||||||
BB0||||561|071392 07 061    1|0713 92  07|BB00|1000|D-QU||||PC|0||160|3|22903|18|X||||||
BB0||||561|061342112 060    1|0613 421 12|BB00|1000|D-QU||||PC|0||120|1|22904|9|X||||||
BB0||||561|06134221  060    1|0613 422 1|BB00|1000|D-QU||||PC|0||120|1|22904|25|X||||||
BB0||||561|061343725 060    1|0613 437 25|BB00|1000|D-QU||||PC|0||120|1|22904|6|X||||||
BB0||||561|061325105 060    1|0613 251 05|BB00|1000|D-QU||||PC|0||120|1|22905|10|X||||||
BB0||||561|06132521  060    1|0613 252 1|BB00|1000|D-QU||||PC|0||120|1|22905|3|X||||||
BB0||||561|061326108 060    1|0613 261 08|BB00|1000|D-QU||||PC|0||120|1|22905|4|X||||||
BB0||||561|061343720 060    1|0613 437 20|BB00|1000|D-QU||||PC|0||120|1|22905|21|X||||||
BB0||||561|0613200055960    1|0613 200 055|BB00|1000|D-QU||||PC|0||120|1|22906|6|X||||||
BB0||||561|06134222  060    1|0613 422 2|BB00|1000|D-QU||||PC|0||120|1|22906|0|X||||||
BB0||||561|06134223  060    1|0613 422 3|BB00|1000|D-QU||||PC|0||120|1|22906|6|X||||||
BB0||||561|06134224  060    1|0613 422 4|BB00|1000|D-QU||||PC|0||120|1|22906|12|X||||||
BB0||||561|061363103 061    1|0613 631 03|BB00|1000|D-QU||||PC|0||120|1|23101|4|X||||||
BB0||||561|071555 101061    1|0715 55  101|BB00|1000|D-QU||||PC|0||120|1|23101|3046|X||||||
