0714 13  091|071413 091064    1|BB00|BB0|120||120|053305|A|053305|10|999999|999000|PC|000|X|
0714 13  22|071413 22 064    1|BB00|BB0|120||120|053305|C|053305|10|999999|999000|PC|000|X|
0714 14 191|#N/A|BB00|BB0|120||120|053305|D|053305|10|999999|999000|PC|000|X|
0714 12  06|071412 06 064    1|BB00|BB0|120||120|053306|A|053306|10|999999|999000|PC|000|X|
0714 14  071|071414 071064    1|BB00|BB0|120||120|053306|B|053306|10|999999|999000|PC|000|X|
0470 32  45|047032 45 005   50|BB00|BB0|120||120|060101|B|060101|6600|999999|999000|PC|000|X|
0470 35  45|047035 45 005   50|BB00|BB0|120||120|060101|A|060101|6600|999999|999000|PC|000|X|
0899 102 110|0899102110061    1|BB00|BB0|120||120|060102|A|060102|200|999999|999000|PC|000|X|
0470 4   40|04704  40 005   50|BB00|BB0|120||120|060103|A|060103|19800|999999|999000|PC|000|X|
0470 32  63|047032 63 005   50|BB00|BB0|120||120|060104|A|060104|4500|999999|999000|PC|000|X|
0470 1   25|04701  25 005   50|BB00|BB0|120||120|060201|A|060201|10000|999999|999000|PC|000|X|
0470 16  20|047016 20 005   50|BB00|BB0|120||120|060201|B|060201|10000|999999|999000|PC|000|X|
0470 25  36|047025 36 005   50|BB00|BB0|120||120|060202|A|060202|6600|999999|999000|PC|000|X|
0470 25  45|047025 45 005   50|BB00|BB0|120||120|060202|B|060202|6600|999999|999000|PC|000|X|
0470 32  25|047032 25 005   50|BB00|BB0|120||120|060203|A|060203|10000|999999|999000|PC|000|X|
0470 32  36|047032 36 005   50|BB00|BB0|120||120|060203|B|060203|4400|999999|999000|PC|000|X|
0470 32  40|047032 40 005   50|BB00|BB0|120||120|060204|B|060204|13200|999999|999000|PC|000|X|
0470 32  50|047032 50 005   50|BB00|BB0|120||120|060204|A|060204|4500|999999|999000|PC|000|X|
0470 35  30|047035 30 005   50|BB00|BB0|120||120|060205|A|060205|4400|999999|999000|PC|000|X|
0470 35  40|047035 40 005   50|BB00|BB0|120||120|060205|B|060205|4400|999999|999000|PC|000|X|
0473 6   3|04736  3  005    5|BB00|BB0|120||120|060206|A|060206|450|999999|999000|PC|000|X|
0470 16  16|047016 16 005   50|BB00|BB0|120||120|060301|A|060301|10000|999999|999000|PC|000|X|
0470 16  25|047016 25 005   50|BB00|BB0|120||120|060301|B|060301|10000|999999|999000|PC|000|X|
0470 25  25|047025 25 005   50|BB00|BB0|120||120|060301|C|060301|10000|999999|999000|PC|000|X|
0475 3   20|04753  20 005   25|BB00|BB0|120||120|060301|D|060301|7500|999999|999000|PC|000|X|
0470 16  32|047016 32 005   50|BB00|BB0|120||120|060302|C|060302|10000|999999|999000|PC|000|X|
0470 16  36|047016 36 005   50|BB00|BB0|120||120|060302|D|060302|10000|999999|999000|PC|000|X|
0470 2   25|04702  25 005   50|BB00|BB0|120||120|060302|A|060302|10000|999999|999000|PC|000|X|
0470 2   32|04702  32 005   50|BB00|BB0|120||120|060302|B|060302|10000|999999|999000|PC|000|X|
0470 2   36|04702  36 005   50|BB00|BB0|120||120|060304|C|060304|10000|999999|999000|PC|000|X|
0470 2   40|04702  40 005   50|BB00|BB0|120||120|060304|B|060304|10000|999999|999000|PC|000|X|
0470 25  20|047025 20 005   50|BB00|BB0|120||120|060304|D|060304|10000|999999|999000|PC|000|X|
0470 25  32|047025 32 005   50|BB00|BB0|120||120|060304|A|060304|10000|999999|999000|PC|000|X|
0470 25  40|047025 40 005   50|BB00|BB0|120||120|060306|A|060306|6600|999999|999000|PC|000|X|
0470 45  40|047045 40 005   50|BB00|BB0|120||120|060401|A|060401|4500|999999|999000|PC|000|X|
0470 45  50|047045 50 005   50|BB00|BB0|120||120|060401|B|060401|7100|999999|999000|PC|000|X|
0470 32  32|047032 32 005   50|BB00|BB0|120||120|060402|C|060402|15000|999999|999000|PC|000|X|
0470 45  45|047045 45 005   50|BB00|BB0|120||120|060402|B|060402|4500|999999|999000|PC|000|X|
0470 5   40|04705  40 005   50|BB00|BB0|120||120|060402|A|060402|4500|999999|999000|PC|000|X|
0470 45  63|047045 63 005   25|BB00|BB0|120||120|060403|A|060403|1800|999999|999000|PC|000|X|
0470 5   80|04705  80 005   50|BB00|BB0|120||120|060403|B|060403|1500|999999|999000|PC|000|X|
0470 5   63|04705  63 005   50|BB00|BB0|120||120|060404|A|060404|2100|999999|999000|PC|000|X|
0470 55  50|047055 50 005   25|BB00|BB0|120||120|060404|B|060404|1800|999999|999000|PC|000|X|
0470 55  60|047055 60 005   25|BB00|BB0|120||120|060405|A|060405|1800|999999|999000|PC|000|X|
0470 63  40|047063 40 005   25|BB00|BB0|120||120|060405|B|060405|2250|999999|999000|PC|000|X|
0473 4   1|04734  1  005   10|BB00|BB0|120||120|060406|A|060406|900|999999|999000|PC|000|X|
0473 4   3|04734  3  005   10|BB00|BB0|120||120|060406|B|060406|600|999999|999000|PC|000|X|
0470 35  35|047035 35 005   50|BB00|BB0|120||120|060501|B|060501|6600|999999|999000|PC|000|X|
0470 35  60|047035 60 005   50|BB00|BB0|120||120|060501|A|060501|3600|999999|999000|PC|000|X|
0470 35  50|047035 50 005   50|BB00|BB0|120||120|060502|A|060502|4500|999999|999000|PC|000|X|
0470 4   32|04704  32 005   50|BB00|BB0|120||120|060502|B|060502|6600|999999|999000|PC|000|X|
0470 4   36|04704  36 005   50|BB00|BB0|120||120|060503|B|060503|6600|999999|999000|PC|000|X|
0470 4   50|04704  50 005   50|BB00|BB0|120||120|060503|A|060503|4500|999999|999000|PC|000|X|
0470 4   45|04704  45 005   50|BB00|BB0|120||120|060504|A|060504|4500|999999|999000|PC|000|X|
0470 4   56|04704  56 005   50|BB00|BB0|120||120|060504|B|060504|3600|999999|999000|PC|000|X|
0470 5   50|04705  50 005   50|BB00|BB0|120||120|060504|C|060504|2400|999999|999000|PC|000|X|
0470 4   63|04704  63 005   50|BB00|BB0|120||120|060505|A|060505|2100|999999|999000|PC|000|X|
0470 4   80|04704  80 005   50|BB00|BB0|120||120|060505|B|060505|1500|999999|999000|PC|000|X|
0470 10  100|047010 100005   10|BB00|BB0|120||120|060506|B|060506|300|999999|999000|PC|000|X|
0470 10  125|047010 125005   10|BB00|BB0|120||120|060506|A|060506|150|999999|999000|PC|000|X|
0470 10  140|047010 140005   10|BB00|BB0|120||120|060506|C|060506|150|999999|999000|PC|000|X|
0472 45|047245    005   10|BB00|BB0|120||120|060601|A|060601|900|999999|999000|PC|000|X|
0473 2   1|04732  1  005   10|BB00|BB0|120||120|060602|B|060602|1320|999999|999000|PC|000|X|
0473 2   3|04732  3  005   10|BB00|BB0|120||120|060602|A|060602|1320|999999|999000|PC|000|X|
0473 6   1|04736  1  005    5|BB00|BB0|120||120|060603|A|060603|450|999999|999000|PC|000|X|
0473 7   1|04737  1  005    5|BB00|BB0|120||120|060604|B|060604|150|999999|999000|PC|000|X|
0473 8   1|04738  1  005    5|BB00|BB0|120||120|060604|A|060604|150|999999|999000|PC|000|X|
0475 10  50|047510 50 005   10|BB00|BB0|120||120|060605|A|060605|1320|999999|999000|PC|000|X|
0475 10  60|047510 60 005   10|BB00|BB0|120||120|060605|B|060605|1320|999999|999000|PC|000|X|
0472 910 5|04729105  005    1|BB00|BB0|120||120|060606|A|060606|500|999999|999000|PC|000|X|
0475 5   16|04755  16 005   25|BB00|BB0|120||120|060606|B|060606|2200|999999|999000|PC|000|X|
0470 63  50|047063 50 005   25|BB00|BB0|120||120|060701|A|060701|1050|999999|999000|PC|000|X|
0470 63  63|047063 63 005   25|BB00|BB0|120||120|060701|B|060701|2100|999999|999000|PC|000|X|
0470 63  80|047063 80 005   25|BB00|BB0|120||120|060702|A|060702|750|999999|999000|PC|000|X|
0470 63  90|047063 90 005   25|BB00|BB0|120||120|060702|B|060702|750|999999|999000|PC|000|X|
0470 8   100|04708  100005   10|BB00|BB0|120||120|060703|A|060703|300|999999|999000|PC|000|X|
0470 8   50|04708  50 005   10|BB00|BB0|120||120|060703|B|060703|900|999999|999000|PC|000|X|
0470 8   80|04708  80 005   10|BB00|BB0|120||120|060703|C|060703|420|999999|999000|PC|000|X|
0470 8   90|04708  90 005   10|BB00|BB0|120||120|060705|A|060705|300|999999|999000|PC|000|X|
0472 6|04726     005   10|BB00|BB0|120||120|060705|B|060705|840|999999|999000|PC|000|X|
0475 4   40|04754  40 005   25|BB00|BB0|120||120|060801|A|060801|3300|999999|999000|PC|000|X|
0475 4   60|04754  60 005   25|BB00|BB0|120||120|060801|B|060801|3300|999999|999000|PC|000|X|
0475 5   30|04755  30 005   25|BB00|BB0|120||120|060802|A|060802|3300|999999|999000|PC|000|X|
0475 6   40|04756  40 005   25|BB00|BB0|120||120|060802|B|060802|3300|999999|999000|PC|000|X|
0475 7   40|04757  40 005   25|BB00|BB0|120||120|060803|A|060803|3300|999999|999000|PC|000|X|
0475 7   50|04757  50 005   10|BB00|BB0|120||120|060803|B|060803|1320|999999|999000|PC|000|X|
0475 7   70|04757  70 005   10|BB00|BB0|120||120|060803|C|060803|1320|999999|999000|PC|000|X|
0475 6   50|04756  50 005   25|BB00|BB0|120||120|060804|A|060804|3300|999999|999000|PC|000|X|
0475 6   60|04756  60 005   25|BB00|BB0|120||120|060804|B|060804|3300|999999|999000|PC|000|X|
0473 3   3|04733  3  005   10|BB00|BB0|120||120|060805|B|060805|900|999999|999000|PC|000|X|
0475 8   40|04758  40 005   10|BB00|BB0|120||120|060805|A|060805|1320|999999|999000|PC|000|X|
0475 8   50|04758  50 005   10|BB00|BB0|120||120|060806|A|060806|1320|999999|999000|PC|000|X|
0475 8   60|04758  60 005   10|BB00|BB0|120||120|060806|B|060806|1320|999999|999000|PC|000|X|
0475 10  40|047510 40 005   10|BB00|BB0|120||120|060901|A|060901|1320|999999|999000|PC|000|X|
0475 12  50|047512 50 005    5|BB00|BB0|120||120|060901|B|060901|660|999999|999000|PC|000|X|
0475 12  60|047512 60 005    5|BB00|BB0|120||120|060902|A|060902|660|999999|999000|PC|000|X|
0475 2   20|04752  20 005   25|BB00|BB0|120||120|060903|A|060903|7500|999999|999000|PC|000|X|
0475 2   30|04752  30 005   25|BB00|BB0|120||120|060903|B|060903|7500|999999|999000|PC|000|X|
0475 5   40|04755  40 005   25|BB00|BB0|120||120|060903|D|060903|2200|999999|999000|PC|000|X|
0475 5   60|04755  60 005   25|BB00|BB0|120||120|060903|C|060903|2200|999999|999000|PC|000|X|
0475 3   16|04753  16 005   25|BB00|BB0|120||120|060904|A|060904|7500|999999|999000|PC|000|X|
0475 3   30|04753  30 005   25|BB00|BB0|120||120|060904|B|060904|5000|999999|999000|PC|000|X|
0475 3   40|04753  40 005   25|BB00|BB0|120||120|060904|D|060904|2200|999999|999000|PC|000|X|
0475 4   24|04754  24 005   25|BB00|BB0|120||120|060904|C|060904|2200|999999|999000|PC|000|X|
0500 113 65|050011365 005   25|BB00|BB0|120||120|061001|A|061001|3300|999999|999000|PC|000|X|
0500 113 69|050011369 005   25|BB00|BB0|120||120|061001|B|061001|3300|999999|999000|PC|000|X|
0500 114 03|050011403 005   25|BB00|BB0|120||120|061002|A|061002|3300|999999|999000|PC|000|X|
0500 114 27|050011427 005   25|BB00|BB0|120||120|061002|B|061002|3300|999999|999000|PC|000|X|
0500 115 22|050011522 005   25|BB00|BB0|120||120|061003|A|061003|3300|999999|999000|PC|000|X|
0500 115 77|050011577 005   25|BB00|BB0|120||120|061003|B|061003|3300|999999|999000|PC|000|X|
0500 114 70|050011470 005   25|BB00|BB0|120||120|061004|A|061004|3300|999999|999000|PC|000|X|
0500 117 45|050011745 005   25|BB00|BB0|120||120|061005|A|061005|3300|999999|999000|PC|000|X|
0500 117 51|050011751 005   25|BB00|BB0|120||120|061005|B|061005|5000|999999|999000|PC|000|X|
0500 111 41|050011141 005   25|BB00|BB0|120||120|061006|A|061006|5000|999999|999000|PC|000|X|
0500 111 83|050011183 005   25|BB00|BB0|120||120|061006|B|061006|5000|999999|999000|PC|000|X|
0472 10|047210    005   10|BB00|BB0|120||120|061101|A|061101|1260|999999|999000|PC|000|X|
0472 11|047211    005    5|BB00|BB0|120||120|061102|A|061102|1080|999999|999000|PC|000|X|
0472 8|04728     005   10|BB00|BB0|120||120|061103|B|061103|480|999999|999000|PC|000|X|
0473 3   1|04733  1  005   10|BB00|BB0|120||120|061103|A|061103|1320|999999|999000|PC|000|X|
0473 5   3|04735  3  005    5|BB00|BB0|120||120|061104|B|061104|150|999999|999000|PC|000|X|
0473 8   3|04738  3  005    5|BB00|BB0|120||120|061104|A|061104|150|999999|999000|PC|000|X|
0500 111 84|050011184 005   25|BB00|BB0|120||120|061105|B|061105|5000|999999|999000|PC|000|X|
0500 113 46|050011346 005   25|BB00|BB0|120||120|061105|A|061105|5000|999999|999000|PC|000|X|
0500 113 47|050011347 005   25|BB00|BB0|120||120|061105|C|061105|5000|999999|999000|PC|000|X|
0500 113 62|050011362 005   25|BB00|BB0|120||120|061105|D|061105|5000|999999|999000|PC|000|X|
0500 111 82|050011182 005   25|BB00|BB0|120||120|061202|D|061202|5000|999999|999000|PC|000|X|
0764 000 869|0764000869961   10|BB00|BB0|120||120|061202|A|061202|1500|999999|999000|PC|000|X|
0764 000 871|0764000871961   10|BB00|BB0|120||120|061202|B|061202|1500|999999|999000|PC|000|X|
0764 000 873|0764000873961   10|BB00|BB0|120||120|061202|C|061202|1500|999999|999000|PC|000|X|
0500 123 301|0500123301005   25|BB00|BB0|120||120|061203|D|061203|5000|999999|999000|PC|000|X|
0764 000 872|0764000872961   10|BB00|BB0|120||120|061203|A|061203|1500|999999|999000|PC|000|X|
0764 000 874|0764000874961   10|BB00|BB0|120||120|061203|B|061203|1500|999999|999000|PC|000|X|
0764 000 875|0764000875961   10|BB00|BB0|120||120|061203|C|061203|1500|999999|999000|PC|000|X|
0764 000 275|0764000275961   10|BB00|BB0|120||120|061204|D|061204|1500|999999|999000|PC|000|X|
0764 000 876|0764000876961   10|BB00|BB0|120||120|061204|A|061204|2000|999999|999000|PC|000|X|
0764 000 877|0764000877961   10|BB00|BB0|120||120|061204|B|061204|1500|999999|999000|PC|000|X|
0764 000 878|0764000878961   10|BB00|BB0|120||120|061204|C|061204|1500|999999|999000|PC|000|X|
0764 000 516|0764000516961   10|BB00|BB0|120||120|061205|B|061205|1500|999999|999000|PC|000|X|
0764 000 880|0764000880961   10|BB00|BB0|120||120|061205|A|061205|1500|999999|999000|PC|000|X|
0764 000 881|0764000881961   10|BB00|BB0|120||120|061205|C|061205|1500|999999|999000|PC|000|X|
0764 000 882|0764000882961   10|BB00|BB0|120||120|061205|D|061205|1500|999999|999000|PC|000|X|
0475 12  40|047512 40 005    5|BB00|BB0|120||120|061206|A|061206|440|999999|999000|PC|000|X|
0475 3   26|04753  26 005   25|BB00|BB0|120||120|061206|B|061206|3750|999999|999000|PC|000|X|
0764 000 870|0764000870961   10|BB00|BB0|120||120|061206|C|061206|1500|999999|999000|PC|000|X|
0764 000 879|0764000879961   10|BB00|BB0|120||120|061206|D|061206|1500|999999|999000|PC|000|X|
0500 129 54|050012954 005   25|BB00|BB0|120||120|061301|A|061301|3750|999999|999000|PC|000|X|
0500 132 19|050013219 005   25|BB00|BB0|120||120|061302|A|061302|6250|999999|999000|PC|000|X|
0501 101 000|0501101000005   25|BB00|BB0|120||120|061302|B|061302|6250|999999|999000|PC|000|X|
0500 053 8|05000538  005   25|BB00|BB0|120||120|061303|B|061303|3300|999999|999000|PC|000|X|
0500 132 04|050013204 005   25|BB00|BB0|120||120|061303|A|061303|3300|999999|999000|PC|000|X|
0500 775 8|05007758  005   25|BB00|BB0|120||120|061303|C|061303|3750|999999|999000|PC|000|X|
0490 190|0490190   005   10|BB00|BB0|120||120|061304|C|061304|880|999999|999000|PC|000|X|
0500 121 9|05001219  005   25|BB00|BB0|120||120|061304|A|061304|3750|999999|999000|PC|000|X|
0500 133|0500133   005   25|BB00|BB0|120||120|061304|B|061304|3750|999999|999000|PC|000|X|
0500 150 21|050015021 005   25|BB00|BB0|120||120|061304|D|061304|3750|999999|999000|PC|000|X|
0500 116 39|050011639 005   25|BB00|BB0|120||120|061305|A|061305|3300|999999|999000|PC|000|X|
0500 117 75|050011775 005   25|BB00|BB0|120||120|061305|B|061305|3750|999999|999000|PC|000|X|
0500 119 141|0500119141005   25|BB00|BB0|120||120|061305|C|061305|3300|999999|999000|PC|000|X|
0500 119 56|050011956 005   25|BB00|BB0|120||120|061306|A|061306|5000|999999|999000|PC|000|X|
0500 124 38|050012438 005   25|BB00|BB0|120||120|061306|B|061306|5000|999999|999000|PC|000|X|
0590 720 101|0590720101005   50|BB00|BB0|120||120|061401|A|061401|7500|999999|999000|PC|000|X|
0590 720 105|0590720105005   50|BB00|BB0|120||120|061401|B|061401|7500|999999|999000|PC|000|X|
0506 206 25|050620625 090   50|BB00|BB0|120||120|061403|A|061403|4400|999999|999000|PC|000|X|
0506 206 50|050620650 090   40|BB00|BB0|120||120|061403|B|061403|4000|999999|999000|PC|000|X|
0506 210 45|050621045 090   20|BB00|BB0|120||120|061403|C|061403|1760|999999|999000|PC|000|X|
0506 210 551|0506210551090   10|BB00|BB0|120||120|061403|D|061403|1000|999999|999000|PC|000|X|
0506 210 55|050621055 090   18|BB00|BB0|120||120|061404|A|061404|1296|999999|999000|PC|000|X|
0506 210 60|050621060 090   20|BB00|BB0|120||120|061404|B|061404|1440|999999|999000|PC|000|X|
0506 210 70|050621070 090   18|BB00|BB0|120||120|061404|C|061404|1296|999999|999000|PC|000|X|
0506 210 100|0506210100090   15|BB00|BB0|120||120|061405|A|061405|1500|999999|999000|PC|000|X|
0506 210 75|050621075 090   12|BB00|BB0|120||120|061405|B|061405|1200|999999|999000|PC|000|X|
0506 210 90|050621090 090   20|BB00|BB0|120||120|061405|C|061405|2000|999999|999000|PC|000|X|
0506 210 105|0506210105090   10|BB00|BB0|120||120|061406|A|061406|1000|999999|999000|PC|000|X|
0506 210 130|0506210130090   10|BB00|BB0|120||120|061406|B|061406|700|999999|999000|PC|000|X|
0506 210 85|050621085 090    8|BB00|BB0|120||120|061406|C|061406|800|999999|999000|PC|000|X|
0490 19|049019    005   25|BB00|BB0|120||120|061501|A|061501|5000|999999|999000|PC|000|X|
0490 23|049023    005   25|BB00|BB0|120||120|061501|B|061501|5000|999999|999000|PC|000|X|
0490 32|049032    005   25|BB00|BB0|120||120|061501|C|061501|5000|999999|999000|PC|000|X|
0490 60|049060    005   25|BB00|BB0|120||120|061501|D|061501|5000|999999|999000|PC|000|X|
0490 120|0490120   005   25|BB00|BB0|120||120|061502|A|061502|3750|999999|999000|PC|000|X|
0490 50|049050    005   25|BB00|BB0|120||120|061502|B|061502|5000|999999|999000|PC|000|X|
0490 70|049070    005   25|BB00|BB0|120||120|061502|C|061502|3750|999999|999000|PC|000|X|
0490 90|049090    005   25|BB00|BB0|120||120|061502|D|061502|3750|999999|999000|PC|000|X|
0490 40|049040    005   25|BB00|BB0|120||120|061503|D|061503|5000|999999|999000|PC|000|X|
0490 80|049080    005   25|BB00|BB0|120||120|061503|A|061503|3750|999999|999000|PC|000|X|
0500 134 19|050013419 005   25|BB00|BB0|120||120|061503|B|061503|1050|999999|999000|PC|000|X|
0500 136 05|050013605 005   25|BB00|BB0|120||120|061503|C|061503|3750|999999|999000|PC|000|X|
0205 48  22|020548 22 005   50|BB00|BB0|120||120|061504|C|061504|6600|999999|999000|PC|000|X|
0490 150|0490150   005   25|BB00|BB0|120||120|061504|A|061504|2200|999999|999000|PC|000|X|
0500 307 71|050030771 005   25|BB00|BB0|120||120|061504|B|061504|5000|999999|999000|PC|000|X|
0473 5   1|04735  1  005   10|BB00|BB0|120||120|061505|A|061505|900|999999|999000|PC|000|X|
0506 206 55|050620655 090   25|BB00|BB0|120||120|061506|A|061506|1800|999999|999000|PC|000|X|
0506 210 701|0506210701090   18|BB00|BB0|120||120|061506|B|061506|900|999999|999000|PC|000|X|
0506 215 65|050621565 090    8|BB00|BB0|120||120|061601|A|061601|800|999999|999000|PC|000|X|
0506 215 75|050621575 090   14|BB00|BB0|120||120|061601|B|061601|980|999999|999000|PC|000|X|
0506 213 55|050621355 090   12|BB00|BB0|120||120|061602|A|061602|1200|999999|999000|PC|000|X|
0506 215 110|0506215110090    8|BB00|BB0|120||120|061602|B|061602|560|999999|999000|PC|000|X|
0505 28|050528    005   25|BB00|BB0|120||120|061603|A|061603|2200|999999|999000|PC|000|X|
0541 070|0541070   005   10|BB00|BB0|120||120|061603|B|061603|1500|999999|999000|PC|000|X|
0590 720 108|0590720108005   50|BB00|BB0|120||120|061603|C|061603|7500|999999|999000|PC|000|X|
0541 080|0541080   005   10|BB00|BB0|120||120|061604|A|061604|2500|999999|999000|PC|000|X|
0541 090|0541090   005   10|BB00|BB0|120||120|061604|B|061604|1500|999999|999000|PC|000|X|
0541 100|0541100   005   10|BB00|BB0|120||120|061604|C|061604|1500|999999|999000|PC|000|X|
0541 113|0541113   005   10|BB00|BB0|120||120|061604|D|061604|1500|999999|999000|PC|000|X|
0541 066|0541066   005   10|BB00|BB0|120||120|061605|A|061605|1500|999999|999000|PC|000|X|
0541 123|0541123   005   10|BB00|BB0|120||120|061605|B|061605|1500|999999|999000|PC|000|X|
0541 145|0541145   005   10|BB00|BB0|120||120|061605|C|061605|1500|999999|999000|PC|000|X|
0505 40|050540    005   25|BB00|BB0|120||120|061606|A|061606|1500|999999|999000|PC|000|X|
0541 138|0541138   005   10|BB00|BB0|120||120|061606|B|061606|1500|999999|999000|PC|000|X|
0541 155|0541155   005   10|BB00|BB0|120||120|061606|C|061606|1500|999999|999000|PC|000|X|
0541 175|0541175   005   10|BB00|BB0|120||120|061606|D|061606|1500|999999|999000|PC|000|X|
0205 42  13|020542 13 005   50|BB00|BB0|120||120|061701|A|061701|7500|999999|999000|PC|000|X|
0205 42  19|020542 19 005   50|BB00|BB0|120||120|061701|C|061701|7500|999999|999000|PC|000|X|
0205 48  16|020548 16 005   50|BB00|BB0|120||120|061701|B|061701|7500|999999|999000|PC|000|X|
0205 42  16|020542 16 005   50|BB00|BB0|120||120|061702|A|061702|7500|999999|999000|PC|000|X|
0205 42  25|020542 25 005   50|BB00|BB0|120||120|061702|B|061702|4400|999999|999000|PC|000|X|
0205 48  19|020548 19 005   50|BB00|BB0|120||120|061702|C|061702|7500|999999|999000|PC|000|X|
0205 48  25|020548 25 005   50|BB00|BB0|120||120|061703|A|061703|6600|999999|999000|PC|000|X|
0205 48  32|020548 32 005   50|BB00|BB0|120||120|061703|B|061703|6600|999999|999000|PC|000|X|
0506 08  42|050608 42 090   40|BB00|BB0|120||120|061704|A|061704|4000|999999|999000|PC|000|X|
0506 10  32|050610 32 090   40|BB00|BB0|120||120|061704|B|061704|2880|999999|999000|PC|000|X|
0506 10  321|050610 321090   20|BB00|BB0|120||120|061704|C|061704|1440|999999|999000|PC|000|X|
0506 10  35|050610 35 090   30|BB00|BB0|120||120|061705|A|061705|2100|999999|999000|PC|000|X|
0506 10  40|050610 40 005   25|BB00|BB0|120||120|061705|B|061705|1200|999999|999000|PC|000|X|
0506 10  60|050610 60 005   20|BB00|BB0|120||120|061705|C|061705|1400|999999|999000|PC|000|X|
0506 15  45|050615 45 005   25|BB00|BB0|120||120|061705||061705|300|999999|999000|PC|000|X|
0506 10  65|050610 65 090   15|BB00|BB0|120||120|061706|A|061706|1050|999999|999000|PC|000|X|
0506 15  28|050615 28 090   20|BB00|BB0|120||120|061706|B|061706|960|999999|999000|PC|000|X|
0506 15  35|050615 35 090   20|BB00|BB0|120||120|061706|C|061706|1400|999999|999000|PC|000|X|
0490 12|049012    005   25|BB00|BB0|120||120|061801|A|061801|5000|999999|999000|PC|000|X|
0490 15|049015    005   25|BB00|BB0|120||120|061801|B|061801|5000|999999|999000|PC|000|X|
0490 100|0490100   005   25|BB00|BB0|120||120|061802|A|061802|5000|999999|999000|PC|000|X|
0502 71|050271    090   25|BB00|BB0|120||120|061802|B|061802|5000|999999|999000|PC|000|X|
0585 96|058596    961    1|BB00|BB0|120||120|061802|C|061802|40|999999|999000|PC|000|X|
0502 72|050272    090   25|BB00|BB0|120||120|061803|A|061803|3750|999999|999000|PC|000|X|
0502 73|050273    005   25|BB00|BB0|120||120|061803|C|061803|2500|999999|999000|PC|000|X|
0585 91|058591    061    1|BB00|BB0|120||120|061803|B|061803|64|999999|999000|PC|000|X|
0502 760|0502760   090   25|BB00|BB0|120||120|061804|A|061804|3750|999999|999000|PC|000|X|
0502 761|0502761   090   25|BB00|BB0|120||120|061804|B|061804|3750|999999|999000|PC|000|X|
0506 15  451|050615 451090   15|BB00|BB0|120||120|061901|A|061901|1500|999999|999000|PC|000|X|
0506 15  55|050615 55 090   20|BB00|BB0|120||120|061901|B|061901|960|999999|999000|PC|000|X|
0506 213 25|050621325 090   40|BB00|BB0|120||120|061901|C|061901|3520|999999|999000|PC|000|X|
5506 15 55|#N/A|BB00|BB0|120||120|061901||061901|96|999999|999000|PC|000|X|
0506 15  551|050615 551090   15|BB00|BB0|120||120|061902|A|061902|750|999999|999000|PC|000|X|
0506 15  552|050615 552090   10|BB00|BB0|120||120|061902|B|061902|500|999999|999000|PC|000|X|
0506 15  553|050615 553090   10|BB00|BB0|120||120|061902|C|061902|500|999999|999000|PC|000|X|
0506 15  65|050615 65 090   10|BB00|BB0|120||120|061902|D|061902|200|999999|999000|PC|000|X|
5506 15 551|#N/A|BB00|BB0|120||120|061902||061902|45|999999|999000|PC|000|X|
5506 15 553|#N/A|BB00|BB0|120||120|061902||061902|72|999999|999000|PC|000|X|
0260 001 0|02600010  005    5|BB00|BB0|120||120|061903|A|061903|440|999999|999000|PC|000|X|
0260 001 01|026000101 005    5|BB00|BB0|120||120|061903|B|061903|440|999999|999000|PC|000|X|
0260 001 2|02600012  005    5|BB00|BB0|120||120|061904|A|061904|440|999999|999000|PC|000|X|
0260 001 21|026000121 005    5|BB00|BB0|120||120|061904|B|061904|440|999999|999000|PC|000|X|
0260 001 23|026000123 005    5|BB00|BB0|120||120|061904|C|061904|440|999999|999000|PC|000|X|
0260 001 4|02600014  005    5|BB00|BB0|120||120|061905|A|061905|440|999999|999000|PC|000|X|
0260 001 42|026000142 005    5|BB00|BB0|120||120|061905|B|061905|440|999999|999000|PC|000|X|
0260 006|0260006   005   10|BB00|BB0|120||120|061906|A|061906|880|999999|999000|PC|000|X|
0260 008|0260008   005   10|BB00|BB0|120||120|061906|B|061906|880|999999|999000|PC|000|X|
0131 004 212|#N/A|BB00|BB0|120||120|062001|C|062001|6600|999999|999000|PC|000|X|
0131 004 232|#N/A|BB00|BB0|120||120|062001|A|062001|19200|999999|999000|PC|000|X|
0131 005 220|#N/A|BB00|BB0|120||120|062001|B|062001|6600|999999|999000|PC|000|X|
0131 004 225|#N/A|BB00|BB0|120||120|062002|A|062002|19200|999999|999000|PC|000|X|
0616 970 007|0616970007961    1|BB00|BB0|120||120|062003|C|062003|240|999999|999000|PC|000|X|
0616 970 008|0616970008961    1|BB00|BB0|120||120|062003|D|062003|240|999999|999000|PC|000|X|
0616 970 009|0616970009961    1|BB00|BB0|120||120|062003|B|062003|240|999999|999000|PC|000|X|
0616 980 005|0616980005961    1|BB00|BB0|120||120|062003|A|062003|240|999999|999000|PC|000|X|
0616 970 003|0616970003961    1|BB00|BB0|120||120|062004|D|062004|1050|999999|999000|PC|000|X|
0616 970 004|0616970004961    1|BB00|BB0|120||120|062004|A|062004|300|999999|999000|PC|000|X|
0616 970 010|0616970010961    1|BB00|BB0|120||120|062004|C|062004|240|999999|999000|PC|000|X|
0616 980 006|0616980006961    1|BB00|BB0|120||120|062004|B|062004|240|999999|999000|PC|000|X|
