00500100134|01|20|100|1
00500100135|08|20|10|1
00500100135|04|20|50|1
00500100135|09|20|25|1
00500100136|04|20|250|1
00500100146|01|20|100|1
00500100147|01|20|100|1
00500100149|07|20|125|3
00500100149|11|20|100|1
00500100149|08|20|50|1
00500100149|12|20|200|1
00501 001M|07|20|50|1
00501 004M|06|20|1|1
0055625|02|20|50|1
0055640|02|20|100|1
00551030|08|20|100|1
0055616|10|20|300|1
0055616|08|20|288|1
0055616|09|20|300|1
0055630|08|20|150|1
005581904|04|20|50|1
0056830|07|20|100|1
0056840|07|20|100|1
005710125|06|20|300|1
005710125|08|20|520|2
005710125|09|20|20|1
005710130|04|20|600|2
00571016|08|20|3000|1
005710160|03|20|150|1
005710160|04|20|500|2
005710190|04|20|200|1
005710190|08|20|150|1
00571020|08|20|500|1
00571025|01|20|200|1
00571030|02|20|300|1
00571030|03|20|400|2
00571030|08|20|100|1
00571040|03|20|400|2
00571040|08|20|1500|1
00571040|02|20|200|1
00571045|01|20|1150|3
00571050|03|20|400|2
00571050|08|20|300|1
00571050|02|20|200|1
00571055|02|20|400|1
00571055|08|20|2000|1
00571055|03|20|800|2
00571060|08|20|700|1
00571060|02|20|500|1
00571060|03|20|1000|2
00571065|03|20|800|2
00571065|02|20|400|1
00571065|08|20|500|1
00571070|08|20|500|1
00571075|03|20|400|2
00571075|02|20|200|1
00571080|01|20|50|1
00571090|02|20|200|1
00571250|01|20|100|1
00571640|01|20|200|1
0057486100|09|20|5|1
0057486100|06|20|1|1
0057486100|10|20|8|2
0057486100|02|20|5|1
0057486120|04|20|277|7
0057486120|10|20|85|3
0057486120|02|20|175|4
0057486120|05|20|157|8
0057486120|11|20|63|6
0057486120|03|20|88|6
0057486120|06|20|2|1
0057486120|08|20|40|3
0057486120|01|20|152|5
0057486120|12|20|20|2
0057486120|07|20|80|5
0057486120|09|20|25|1
0057486150|07|20|10|1
0057486180|07|20|125|7
0057486180|12|20|22|4
0057486180|02|20|70|3
0057486180|06|20|102|9
0057486180|03|20|45|3
0057486180|09|20|23|4
0057486180|10|20|30|3
0057486180|04|20|50|1
0057486180|08|20|51|6
0057486180|11|20|82|11
0057486180|05|20|372|12
0057486180|01|20|21|3
0057486220|12|20|6|1
0057486220|11|20|12|3
0057486220|08|20|25|1
0057486220|07|20|35|3
0057486220|02|20|2|1
0057486320|12|20|20|2
0057486320|02|20|58|3
0057486320|07|20|70|4
0057486320|03|20|25|1
0057486320|08|20|25|2
0057486320|06|20|45|1
0057486320|05|20|24|4
0057486320|11|20|30|4
0057486320|09|20|5|1
005748641|08|20|22|4
005748641|07|20|15|3
005748641|04|20|10|3
005748641|03|20|11|2
005748641|12|20|5|1
005748641|09|20|18|3
005748641|02|20|25|3
005748641|11|20|8|2
005748641|06|20|3|2
005748641|10|20|6|1
005748641|05|20|27|2
005748660|01|20|3|2
005748660|04|20|2|2
005748660|08|20|52|5
005748660|07|20|10|1
005748660|11|20|3|3
005748660|02|20|4|2
005748660|10|20|4|2
005748660|05|20|2|1
005748660|09|20|10|1
005748680|12|20|150|18
005748680|02|20|268|15
005748680|06|20|150|10
005748680|01|20|324|14
005748680|03|20|145|8
005748680|07|20|214|13
005748680|09|20|140|18
005748680|10|20|276|18
005748680|05|20|631|28
005748680|04|20|368|16
005748680|08|20|257|21
005748680|11|20|187|23
0057616|01|20|1000|1
0057620|02|20|200|1
0057620|03|20|400|2
0057620|08|20|400|1
0057625|03|20|400|2
0057625|02|20|200|1
0057635|07|20|1000|1
0057812|07|20|1000|1
00578120|01|20|100|1
00578130|01|20|50|1
0057816|08|20|1200|1
0057820|09|20|50|1
0057820|08|20|1550|2
0057820|03|20|100|1
0057825|02|20|129|1
0057825|03|20|809|2
00584111200|01|20|50|1
00585 20030B|02|20|36|28
00585 20030B|11|20|50|41
00585 20030B|08|20|51|44
00585 20030B|09|20|46|37
00585 20030B|04|20|49|40
00585 20030B|03|20|71|52
00585 20030B|05|20|108|33
00585 20030B|07|20|24|18
00585 20030B|12|20|46|35
00585 20030B|10|20|52|40
00585 20030B|06|20|42|29
00585 20030B|01|20|71|42
00585 20030Y|07|20|60|44
00585 20030Y|03|20|108|86
00585 20030Y|08|20|69|54
00585 20030Y|04|20|70|61
00585 20030Y|10|20|113|78
00585 20030Y|11|20|63|48
00585 20030Y|02|20|106|71
00585 20030Y|01|20|121|91
00585 20030Y|06|20|75|58
00585 20030Y|12|20|68|58
00585 20030Y|09|20|88|60
00585 20030Y|05|20|132|74
0058607501|12|20|39|19
0058607501|05|20|48|21
0058607501|08|20|45|24
0058607501|11|20|30|17
0058607501|10|20|33|21
0058607501|09|20|35|24
0058607501|01|20|30|18
0058607501|06|20|45|18
0058607501|04|20|26|13
0058607501|07|20|22|12
0058607501|03|20|29|19
0058607501|02|20|37|17
0058607502|06|20|2|2
0058607502|11|20|4|2
0058607502|12|20|1|1
0058607502|05|20|7|4
0058607502|10|20|2|2
0058607502|09|20|4|3
0058607502|02|20|1|1
0058607502|01|20|3|2
0058607502|08|20|9|5
0058607502|03|20|3|2
600058|07|20|200|1
60011016|03|20|100|1
60011016|08|20|1000|1
60011016|09|20|1000|1
60011016|04|20|200|1
6001310|08|20|100|1
6001310|03|20|100|1
6001310|09|20|100|1
6001316|08|20|100|1
6001316|09|20|100|1
6003410|11|20|350|2
6003410|03|20|276|3
6003410|02|20|881|4
6003410|08|20|525|1
6003410|05|20|273|1
6003410|10|20|50|1
6003410|06|20|385|2
6003410|01|20|200|1
6003410|07|20|300|1
6003410|04|20|643|3
6003416|02|20|100|1
6003430|02|20|100|1
6003510|09|20|65|2
6003510|01|20|170|2
6003510|02|20|872|4
6003510|07|20|125|1
6003510|03|20|450|3
6003510|04|20|339|2
6003510|08|20|225|2
6003510|11|20|50|1
6003512|02|20|100|1
6003530|02|20|100|1
600358|02|20|200|2
600358|11|20|400|1
600358|06|20|253|2
600358|08|20|75|2
600358|01|20|140|1
600358|07|20|225|2
600358|04|20|50|1
6003610|11|20|600|1
6003610|07|20|520|2
6003610|03|20|2770|6
6003610|08|20|2235|3
6003610|04|20|1560|2
6003610|06|20|700|2
6003610|01|20|600|2
6003610|02|20|540|1
6003610|09|20|100|1
6003610|05|20|1200|3
6003612|12|20|75|1
6003612|05|20|300|1
6003612|10|20|50|1
6003612|02|20|400|2
6003612|06|20|187|2
6003612|01|20|325|2
6003612|11|20|50|1
6003612|07|20|200|2
6003616|02|20|15|1
6003616|09|20|50|1
6003616|04|20|75|1
6003616|11|20|25|1
6003616|01|20|15|1
6003620|01|20|100|1
6003620|02|20|100|1
6003620|05|20|300|4
6003620|04|20|50|1
6003620|08|20|140|2
6003630|02|20|120|1
6003640|02|20|100|1
600368|07|20|25|1
600368|08|20|40|1
600368|11|20|15|1
600368|06|20|115|2
6003810|08|20|120|1
6003810|04|20|353|3
6003810|03|20|270|2
6003810|07|20|100|1
6003810|12|20|100|1
6003810|02|20|284|4
6003810|09|20|150|2
6003810|05|20|252|3
6003810|06|20|192|2
6003810|10|20|100|1
6003812|01|20|88|3
6003812|11|20|75|1
6003812|06|20|305|4
6003812|04|20|100|1
6003812|08|20|65|1
6003812|05|20|604|6
6003812|02|20|200|3
6003812|07|20|200|3
6003816|11|20|50|1
6003816|04|20|150|1
6003816|08|20|130|1
6003816|05|20|250|2
6003816|06|20|100|1
6003816|07|20|100|1
6003820|08|20|45|2
6003820|11|20|10|1
6003820|05|20|50|1
6003820|03|20|120|1
63530120|11|20|10|1
00648331026|05|20|25|3
00648331026|04|20|15|2
658008|01|20|2150|1
00691500351|05|20|5|1
00691500352|05|20|10|1
00691500354|05|20|10|1
006969321|10|20|15|2
006969321|01|20|20|1
006969321|05|20|5|1
006969321|04|20|20|1
006969321|02|20|30|2
00699010|12|20|4|3
00699010|02|20|9|7
00699010|09|20|1|1
00699010|05|20|18|9
00699010|03|20|3|2
00699010|06|20|6|4
00699010|04|20|12|6
00699010|08|20|4|3
00699010|07|20|3|2
00699010|01|20|7|5
00699025|09|20|1|1
00699025|10|20|1|1
00699025|05|20|2|2
00699025|11|20|1|1
00699025|07|20|2|2
00699025|06|20|3|3
00699025|01|20|1|1
00699030|03|20|1|1
00699030|07|20|2|2
00699030|05|20|1|1
00699030|09|20|1|1
69900212|08|20|1|1
699002129|01|20|16|2
699002129|03|20|3|2
699002129|11|20|7|4
699002129|06|20|5|5
699002129|10|20|19|5
699002129|07|20|29|12
699002129|08|20|13|7
699002129|04|20|7|3
699002129|02|20|21|5
699002129|09|20|1|1
699002129|05|20|10|4
699002129|12|20|1|1
699938012|07|20|13|7
699938012|01|20|2|2
699938012|04|20|7|3
699938012|03|20|35|8
699938012|08|20|17|9
699938012|11|20|24|18
699938012|10|20|11|6
699938012|05|20|13|8
699938012|12|20|14|9
699938012|06|20|3|3
699938012|02|20|2|2
699938012|09|20|10|6
00701221|10|20|1|1
00701221|09|20|1|1
701992278|01|20|1|1
701992278|11|20|1|1
701992278|03|20|1|1
701992278|07|20|3|3
701992278|09|20|4|4
701992278|02|20|1|1
701992278|10|20|2|2
701992278|06|20|1|1
701992278|12|20|2|1
701992278|05|20|3|3
701992278|04|20|4|4
701992278|08|20|1|1
70199278|06|20|1|1
70199278|10|20|3|3
70199278|08|20|1|1
70199278|02|20|1|1
70199278|12|20|5|4
70199278|09|20|3|3
70199278|04|20|5|5
70199280|05|20|1|1
70199280|08|20|1|1
70199280|09|20|2|2
70199280|02|20|2|2
70199280|03|20|1|1
70199281|03|20|2|1
70199282|03|20|2|1
70199378|07|20|1|1
007023520|07|20|2|2
007023520|04|20|4|4
007023520|06|20|3|3
007023520|01|20|3|3
007023520|08|20|1|1
007023520|03|20|1|1
007023520|02|20|5|4
007023520|09|20|4|4
007023520|12|20|2|2
007023520|10|20|1|1
007023520|05|20|5|5
007023521|03|20|1|1
007023521|06|20|3|3
007023521|02|20|3|1
007023521|12|20|1|1
007023521|07|20|1|1
007023521|09|20|1|1
007023521|10|20|1|1
007023522|02|20|1|1
007023523|02|20|1|1
007023525|12|20|1|1
007023525|04|20|2|2
007023525|08|20|3|2
007023525|06|20|2|2
007023525|07|20|4|1
007023525|03|20|2|2
007023525|01|20|2|2
007023525|10|20|1|1
007023525|02|20|4|4
007023526|03|20|2|2
007023526|01|20|1|1
007023526|08|20|2|2
007023526|02|20|5|5
007023526|06|20|1|1
007023526|04|20|2|2
007023526|05|20|1|1
007023526|12|20|1|1
007023526|10|20|1|1
007023526|07|20|1|1
007023527|08|20|1|1
007023527|04|20|1|1
007023527|03|20|1|1
007023527|05|20|1|1
007023527|02|20|1|1
007024510|02|20|1|1
007024510|04|20|3|3
007024510|09|20|1|1
007024510|01|20|44|42
007024510|06|20|34|34
007024510|04|20|52|51
007024510|11|20|27|27
007024510|08|20|25|24
007024510|07|20|23|23
007024510|03|20|41|34
007024510|02|20|40|38
007024510|09|20|35|35
007024510|05|20|41|40
007024510|10|20|39|38
007024510|12|20|32|32
007024510|08|20|4|2
007024510|01|20|1|1
007024513|10|20|5|5
007024513|09|20|3|3
007024513|04|20|10|10
007024513|05|20|1|1
007024513|12|20|4|4
007024513|07|20|3|3
007024513|03|20|2|2
007024513|01|20|3|2
007024513|02|20|5|5
007024513|08|20|1|1
007024513|11|20|4|4
007024513|06|20|3|2
0070245131|03|20|1|1
0070245131|02|20|1|1
0070245131|11|20|1|1
0070245131|08|20|4|2
0070245131|09|20|4|1
0070245131|05|20|7|4
0070245131|12|20|2|1
007024514|05|20|2|1
007024518|03|20|1|1
007024519|10|20|2|2
007024519|05|20|3|3
007024519|09|20|2|2
007024519|01|20|1|1
007024519|07|20|3|3
007024519|04|20|6|6
007024519|06|20|7|7
007024519|08|20|2|2
007024519|12|20|6|5
007024519|03|20|2|2
007024519|02|20|7|5
007024520|02|20|6|5
007024520|03|20|3|3
007024520|12|20|3|3
007024520|07|20|4|4
007024520|05|20|6|6
007024520|04|20|5|5
007024520|08|20|3|3
007024520|09|20|3|3
007024520|10|20|2|2
007024520|01|20|2|2
007024520|06|20|6|6
007024521|10|20|2|2
007024521|07|20|6|6
007024521|03|20|4|4
007024521|08|20|3|3
007024521|12|20|4|3
007024521|05|20|5|5
007024521|02|20|7|5
007024521|01|20|1|1
007024521|09|20|1|1
007024521|04|20|6|6
007024521|06|20|8|8
007024522|03|20|1|1
007024522|04|20|1|1
007024522|09|20|1|1
007024522|01|20|1|1
007026211|06|20|2|1
007026211|03|20|4|1
007026211|11|20|4|1
007026211|05|20|1|1
007026211|09|20|5|2
007026211|02|20|4|1
70249932|08|20|2|1
00703000869|03|20|1|1
007037630|06|20|1|1
007037630|02|20|1|1
00703765|04|20|5|2
00703765|09|20|3|2
00703765|01|20|1|1
00703765|08|20|1|1
00703765|03|20|2|1
007037652|01|20|2|2
007037652|06|20|1|1
007038691|05|20|40|1
00703 8691B|07|20|226|135
00703 8691B|03|20|296|209
00703 8691B|04|20|316|203
00703 8691B|08|20|330|168
00703 8691B|06|20|231|154
00703 8691B|01|20|475|232
00703 8691B|10|20|289|200
00703 8691B|11|20|248|167
00703 8691B|05|20|251|170
00703 8691B|12|20|251|162
00703 8691B|02|20|316|198
00703 8691B|09|20|271|180
00703 8691DS|06|20|14|9
00703 8691DS|04|20|8|6
00703 8691DS|08|20|14|7
00703 8691DS|10|20|9|6
00703 8691DS|05|20|13|10
00703 8691DS|11|20|11|8
00703 8691DS|01|20|10|6
00703 8691DS|09|20|17|9
00703 8691DS|12|20|10|7
00703 8691DS|02|20|21|9
00703 8691DS|07|20|8|5
00703 8691DS|03|20|10|8
007038692|05|20|1|1
00703 8692B|07|20|10|7
00703 8692B|03|20|12|12
00703 8692B|08|20|20|13
00703 8692B|02|20|8|8
00703 8692B|04|20|17|15
00703 8692B|06|20|14|10
00703 8692B|01|20|28|24
00703 8692B|05|20|11|11
00703 8692B|10|20|23|20
00703 8692B|09|20|16|15
00703 8692B|12|20|20|18
00703 8692B|11|20|15|14
70793890|05|20|1|1
70793890|08|20|2|1
0071455624|12|20|3|3
0071455624|02|20|4|4
0071455624|03|20|2|2
0071455624|05|20|1|1
0071455624|08|20|2|2
0071455624|10|20|7|6
0071455624|01|20|4|3
0071455624|06|20|5|5
0071455624|11|20|2|2
0071455624|07|20|1|1
0071455624|04|20|5|5
0071455625|09|20|2|2
0071455625|12|20|8|8
0071455625|08|20|2|2
0071455625|07|20|1|1
0071455625|03|20|1|1
007157619|02|20|1|1
007157619|04|20|2|1
007157619|08|20|2|1
007157619|07|20|2|1
00715 76 19B|05|20|1|1
007159300|05|20|1|1
007201143|06|20|7|1
007201143|04|20|10|1
007201143|09|20|1|1
007201143|12|20|1|1
007201111|02|20|239|18
007201111|09|20|145|11
007201111|12|20|120|10
007201111|08|20|164|13
007201111|04|20|224|20
007201111|03|20|102|10
007201111|06|20|133|14
007201111|07|20|206|17
007201111|01|20|138|18
007201111|10|20|70|8
007201111|05|20|138|10
007201111|11|20|145|21
007201141|11|20|293|20
007201141|01|20|85|9
007201141|05|20|210|10
007201141|10|20|171|10
007201141|08|20|271|19
007201141|03|20|74|8
007201141|04|20|166|12
007201141|06|20|228|15
007201141|12|20|239|14
007201141|09|20|186|16
007201141|02|20|274|17
007201141|07|20|196|14
007201143|01|20|356|41
007201143|05|20|414|30
007201143|10|20|306|22
007201143|09|20|358|25
007201143|02|20|279|29
007201143|06|20|275|24
007201143|07|20|238|26
007201143|11|20|414|35
007201143|03|20|245|19
007201143|04|20|416|33
007201143|08|20|308|20
007201143|12|20|241|21
00720 110 1P|03|20|344|20
00720 110 1P|06|20|405|31
00720 110 1P|12|20|319|29
00720 110 1P|07|20|224|20
00720 110 1P|02|20|292|22
00720 110 1P|01|20|495|30
00720 110 1P|08|20|412|30
00720 110 1P|10|20|400|26
00720 110 1P|11|20|496|35
00720 110 1P|09|20|457|26
00720 110 1P|04|20|524|30
00720 110 1P|05|20|426|25
00720 110 2P|01|20|10|1
00720 110 2P|06|20|64|8
00720 110 2P|08|20|11|2
00720 110 2P|11|20|32|3
00720 110 2P|07|20|11|2
00720 110 2P|02|20|20|2
00720 110 2P|05|20|2|1
00720 110 2P|12|20|4|1
00720 110 2P|09|20|14|2
00720 110 2P|03|20|4|1
00720 111 20P|11|20|2010|166
00720 111 20P|07|20|1674|130
00720 111 20P|03|20|2018|151
00720 111 20P|05|20|2593|168
00720 111 20P|01|20|2292|181
00720 111 20P|09|20|2049|143
00720 111 20P|02|20|1573|125
00720 111 20P|12|20|1213|98
00720 111 20P|08|20|1846|141
00720 111 20P|06|20|2185|152
00720 111 20P|04|20|2295|153
00720 111 20P|10|20|1951|136
00720 111 30P|07|20|262|28
00720 111 30P|01|20|105|12
00720 111 30P|05|20|155|14
00720 111 30P|02|20|132|13
00720 111 30P|12|20|75|12
00720 111 30P|11|20|59|10
00720 111 30P|06|20|189|18
00720 111 30P|08|20|96|11
00720 111 30P|03|20|81|10
00720 111 30P|04|20|160|17
00720 111 30P|10|20|83|7
00720 111 30P|09|20|59|10
00720 111 40P|04|20|971|67
00720 111 40P|08|20|629|59
00720 111 40P|10|20|1168|82
00720 111 40P|05|20|1307|87
00720 111 40P|12|20|333|32
00720 111 40P|01|20|1138|96
00720 111 40P|09|20|547|47
00720 111 40P|11|20|795|85
00720 111 40P|02|20|752|67
00720 111 40P|06|20|939|78
00720 111 40P|07|20|757|69
00720 111 40P|03|20|770|73
00720 111 50P|12|20|5|1
00720 111 50P|03|20|50|4
00720 111 50P|02|20|22|2
00720 111 50P|05|20|35|2
00720 111 50P|01|20|20|1
00720 111 50P|11|20|20|1
00720 111 50P|06|20|22|2
00720 111 50P|04|20|75|4
00720 111 50P|08|20|20|2
00731005|02|20|50|1
00731005|03|20|75|2
00731005|01|20|100|1
00731005|07|20|50|1
00731005|10|20|100|1
00731005|04|20|160|4
00731010|06|20|100|1
00731010|07|20|50|1
00731010|03|20|100|1
00731015|03|20|93|1
00731020|04|20|25|1
00731025|08|20|100|1
00731025|10|20|100|1
00731025|07|20|50|1
00731030|07|20|50|1
00731030|06|20|50|1
00731030|04|20|65|1
00731030|05|20|25|1
00731040|07|20|50|1
00731040|09|20|100|1
00731040|01|20|26|1
00731075|05|20|25|1
0073120020|04|20|5|1
0073120020|12|20|37|3
0073120020|01|20|5|1
0073120020|08|20|25|1
0073120030|08|20|25|1
0073120040|02|20|5|1
0073120050|08|20|25|1
0073120050|09|20|10|1
0073120060|03|20|10|1
0073120060|01|20|18|2
0073120060|06|20|5|1
0073120060|09|20|4|1
0073120070|07|20|4|1
0073120120|07|20|10|1
0073120120|10|20|5|1
0073120120|01|20|14|1
0073120130|04|20|2|1
0073120130|09|20|30|1
0073120130|11|20|10|1
0073120130|10|20|10|1
0073120130|01|20|10|1
0073120140|04|20|10|1
0073120140|09|20|30|1
0073120150|08|20|3|1
0073120150|09|20|30|1
0073120150|07|20|10|1
0073120160|09|20|30|1
0073120180|03|20|9|1
0073130005|03|20|25|1
0073130005|01|20|20|1
0073130010|01|20|20|1
0073130010|10|20|100|1
0073130015|04|20|125|2
0073130015|10|20|100|1
0073130015|01|20|3|1
0073130020|01|20|20|1
0073130020|04|20|45|2
0073130025|01|20|61|3
0073130030|03|20|25|1
0073130030|01|20|21|1
0077620|09|20|500|1
0077625|09|20|500|1
0077640|09|20|200|1
00781040|09|20|50|1
0078620|09|20|200|1
0078625|09|20|200|1
0078630|09|20|200|1
0078640|09|20|200|1
0078830|09|20|100|1
00801030|07|20|100|1
0080510|07|20|200|1
0080516|07|20|200|1
0080520|07|20|200|1
0080530|07|20|200|1
0080620|07|20|200|1
0080625|07|20|200|1
0080630|07|20|200|1
0080690|07|20|100|1
0080860|07|20|100|1
008143565|11|20|1|1
008143565|07|20|1|1
008143565|05|20|1|1
008143565|01|20|1|1
00818106091|10|20|107|9
00818106091|05|20|65|14
00818106091|02|20|96|15
00818106091|09|20|129|12
00818106091|04|20|231|26
00818106091|03|20|130|15
00818106091|01|20|1155|175
00818106091|12|20|82|11
00818106091|11|20|112|16
00818106091|06|20|119|15
00818106091|08|20|97|16
00818106091|07|20|16|8
00818106400|04|20|1|1
0082520|01|20|100|1
00821025|01|20|175|1
00821045|01|20|550|1
00821080|01|20|30|1
00821660|01|20|1000|1
0082514|07|20|200|1
0082516|07|20|200|1
0082520|07|20|200|1
0082520|05|20|50|1
0082540|07|20|200|1
0082550|07|20|200|1
0082616|09|20|500|1
0082620|01|20|200|1
0082620|07|20|200|1
0082630|07|20|200|1
0082635|07|20|150|1
0082640|07|20|200|1
0082645|07|20|200|1
0082650|07|20|150|1
0082655|07|20|200|1
0082660|07|20|200|1
0082665|07|20|200|1
0082670|07|20|200|1
008301460|07|20|6473|68
008301460|04|20|6710|85
008301460|08|20|5893|67
008301460|06|20|7446|86
008301460|01|20|7174|95
008301460|02|20|4746|60
008301460|12|20|5758|59
008301460|10|20|8246|83
008301460|05|20|5979|89
008301460|11|20|7182|84
008301460|03|20|5413|58
008301460|09|20|5730|58
00830510|10|20|3865|44
00830510|08|20|3451|49
00830510|04|20|3840|51
00830510|05|20|3419|46
00830510|03|20|2931|38
00830510|02|20|3527|43
00830510|09|20|4129|49
00830510|11|20|3341|34
00830510|01|20|4306|53
00830510|06|20|3618|45
00830510|12|20|1464|21
00830510|07|20|3905|41
008305100|09|20|20|2
008305100|10|20|25|1
008305100|03|20|50|2
008305100|11|20|152|3
008305100|02|20|28|2
008305100|08|20|20|1
008305100|06|20|101|2
008305100|07|20|124|2
008305100|05|20|74|5
008305100|12|20|25|1
00830515|01|20|4114|52
00830515|11|20|3062|36
00830515|06|20|2565|36
00830515|05|20|3405|44
00830515|10|20|3426|40
00830515|04|20|3536|49
00830515|08|20|3265|42
00830515|07|20|3122|32
00830515|03|20|2811|42
00830515|02|20|3083|42
00830515|12|20|1497|21
00830515|09|20|4120|46
00830520|10|20|3005|36
00830520|08|20|3921|51
00830520|01|20|3719|45
00830520|09|20|3485|42
00830520|11|20|3291|36
00830520|12|20|1428|22
00830520|05|20|3854|51
00830520|07|20|3425|37
00830520|03|20|2800|40
00830520|02|20|2756|38
00830520|06|20|2237|30
00830520|04|20|3360|51
00830525|05|20|3072|44
00830525|10|20|2585|29
00830525|11|20|2091|27
00830525|08|20|3605|48
00830525|09|20|2360|32
00830525|02|20|2502|33
00830525|12|20|1530|24
00830525|03|20|2169|35
00830525|07|20|2172|29
00830525|04|20|3090|45
00830525|06|20|2529|33
00830525|01|20|2910|41
00830530|07|20|1690|22
00830530|08|20|2746|36
00830530|03|20|2054|35
00830530|11|20|2066|28
00830530|02|20|1497|28
00830530|10|20|2250|29
00830530|05|20|2596|36
00830530|04|20|2711|43
00830530|06|20|2234|29
00830530|09|20|1942|28
00830530|12|20|1199|21
00830530|01|20|2170|31
00830535|11|20|1356|18
00830535|10|20|2045|26
00830535|03|20|1182|22
00830535|01|20|1280|24
00830535|07|20|1215|16
00830535|02|20|1567|25
00830535|06|20|1066|17
00830535|09|20|1452|23
00830535|08|20|1775|25
00830535|04|20|1465|23
00830535|05|20|1499|26
00830535|12|20|670|13
00830540|06|20|1553|22
00830540|10|20|2162|29
00830540|11|20|751|13
00830540|01|20|1000|23
00830540|08|20|1259|20
00830540|09|20|980|19
00830540|02|20|1327|22
00830540|12|20|520|13
00830540|03|20|662|17
00830540|07|20|1007|17
00830540|05|20|1652|25
00830540|04|20|1056|22
00830545|12|20|619|13
00830545|10|20|1431|20
